PycityLayers Index,Street_no,Postal_Code,Error_Code,Price,Consumption,City ID,Address,index,ID_UEV,tract,street_name
66004,1470,H2V 1W6,0,"1,110",12170,502212972,1470 av Bernard Outremont QC H2V 1W6,,,,
66004,1470,H2V 1W6,0,350,2130,502212975,1-1470 av Bernard Outremont QC H2V 1W6,,,,
66004,1470,H2V 1W6,0,430,3230,502212978,2-1470 av Bernard Outremont QC H2V 1W6,,,,
66004,1470,H2V 1W6,0,470,3780,502212984,3-1470 av Bernard Outremont QC H2V 1W6,,,,
66004,1470,H2V 1W6,0,310,1650,502212988,4-1470 av Bernard Outremont QC H2V 1W6,,,,
66004,1470,H2V 1W6,0,390,2670,502212996,5-1470 av Bernard Outremont QC H2V 1W6,,,,
66004,1470,H2V 1W6,0,320,1710,502213533,6-1470 av Bernard Outremont QC H2V 1W6,,,,
66004,1470,H2V 1W6,0,610,5670,502213540,7-1470 av Bernard Outremont QC H2V 1W6,,,,
66004,1470,H2V 1W6,0,380,2600,502213550,8-1470 av Bernard Outremont QC H2V 1W6,,,,
222213,66,H2V 3X6,0,940,9970,500282877,66 av McNider Outremont QC H2V 3X6,,,,
209119,6,H3G 1E1,0,"1,100",12180,502053369,6 rue Redpath Court Montréal QC H3G 1E1,,,,
101255,5204,H2V 4B3,0,"3,910",36540,502310485,5204 rue Hutchison Outremont QC H2V 4B3,,,,
104548,5397,H2V 3X9,0,"2,220",21770,500817067,5397 av Durocher Outremont QC H2V 3X9,,,,
228385,630,H2V 2V9,0,"8,460",76760,500659002,630 av Dunlop Outremont QC H2V 2V9,,,,
228486,1101,H2Z 1P8,0,"2,650",25250,500877733,1-1101 rue Saint-Alexandre Montréal QC H2Z 1P8,,,,
228486,1101,H2Z 1P8,0,"3,750",35670,500877726,2-1101 rue Saint-Alexandre Montréal QC H2Z 1P8,,,,
228486,1101,H2Z 1P8,0,"2,430",24140,501411336,3-1101 rue Saint-Alexandre Montréal QC H2Z 1P8,,,,
228486,1101,H2Z 1P8,0,"2,300",22860,500877717,4-1101 rue Saint-Alexandre Montréal QC H2Z 1P8,,,,
228486,1101,H2Z 1P8,0,"1,150",12280,500877721,5-1101 rue Saint-Alexandre Montréal QC H2Z 1P8,,,,
228486,1101,H2Z 1P8,0,"2,180",21410,504009208,5A-1101 rue Saint-Alexandre Montréal QC H2Z 1P8,,,,
228486,1101,H2Z 1P8,0,"1,160",11870,504053978,A-1101 rue Saint-Alexandre Montréal QC H2Z 1P8,,,,
228486,1101,H2Z 1P8,0,920,9590,504054158,B-1101 rue Saint-Alexandre Montréal QC H2Z 1P8,,,,
22190,4530,H2H 1Y3,0,830,8400,500087854,4530 rue Chabot Montréal QC H2H 1Y3,,,,
99131,506,H2V 3M5,0,"5,120",47890,502815023,506 av Outremont Outremont QC H2V 3M5,,,,
15720,4129,H2L 4J1,0,"2,190",21510,502261245,4129 rue Rivard Montréal QC H2L 4J1,,,,
328451,2130,H3G 2J1,0,"2,830",26910,501247023,1-2130 rue MacKay Montréal QC H3G 2J1,,,,
328451,2130,H3G 2J1,0,630,5900,502104788,2-2130 rue MacKay Montréal QC H3G 2J1,,,,
328451,2130,H3G 2J1,0,"5,350",49600,502209329,3E-2130 rue MacKay Montréal QC H3G 2J1,,,,
258836,9,H3G 1E7,0,"3,400",32700,501080394,9 place Richelieu Montréal QC H3G 1E7,,,,
332317,1843,H3H 1N3,0,990,10650,500805708,1843 rue Tupper Montréal QC H3H 1N3,,,,
88628,215,H2V 3L9,0,"2,760",26960,502627157,215 av Outremont Outremont QC H2V 3L9,,,,
187430,263,H2V 3P3,0,"1,630",16710,502627449,263 av McDougall Outremont QC H2V 3P3,,,,
246751,4629,H2H 1V4,0,950,9610,503477267,4629 av Papineau Montréal QC H2H 1V4,,,,
220422,5191,H2V 3X7,0,"1,870",18820,500676809,5191 av Durocher Outremont QC H2V 3X7,,,,
79789,421,H2V 2P3,0,"1,710",16530,502069761,1-421 boul Saint-Joseph O Outremont QC H2V 2P3,,,,
79789,421,H2V 2P3,0,"1,830",18150,502069765,2-421 boul Saint-Joseph O Outremont QC H2V 2P3,,,,
79789,421,H2V 2P3,0,"1,000",10890,502069768,3-421 boul Saint-Joseph O Outremont QC H2V 2P3,,,,
110313,661,H2V 2C6,0,"1,370",14050,500658481,661 ch de la Côte-Sainte-Catherine Outremont QC H2V 2C6,,,,
271133,5263,H2V 3X9,0,"4,210",69770,500817196,5263 av Durocher Outremont QC H2V 3X9,,,,
121166,222,H2V 3P2,0,"1,030",10940,504038238,222 av McDougall Outremont QC H2V 3P2,,,,
223209,4714,H2J 2R5,0,530,4510,503402545,4714 rue Berri Montréal QC H2J 2R5,,,,
152307,447,H2V 3H1,0,"5,150",48150,500310840,447 av Stuart Outremont QC H2V 3H1,,,,
7703,4262,H2J 2M8,0,910,9420,503072436,4262 rue Rivard Montréal QC H2J 2M8,,,,
17103,4262,H2J 3B2,0,690,6710,501288941,4262 rue de Mentana Montréal QC H2J 3B2,,,,
253349,1230,H3H 2E5,0,720,7130,502051377,101-1230 rue Saint-Marc Montréal QC H3H 2E5,,,,
253349,1230,H3H 2E5,0,640,6010,502051381,201-1230 rue Saint-Marc Montréal QC H3H 2E5,,,,
253349,1230,H3H 2E5,0,710,7000,504289724,202-1230 rue Saint-Marc Montréal QC H3H 2E5,,,,
253349,1230,H3H 2E5,0,420,3060,502051362,1230 rue Saint-Marc Montréal QC H3H 2E5,,,,
252220,36,H2V 1T3,0,"4,890",45150,500658348,36 av Kelvin Outremont QC H2V 1T3,,,,
69380,4540,H2H 1X1,0,"3,100",29440,500085599,4540 rue Cartier Montréal QC H2H 1X1,,,,
16710,4371,H2J 3M5,0,"1,130",12240,500338395,4371 rue Chambord Montréal QC H2J 3M5,,,,
250026,245,H2V 3L9,0,"2,480",40680,502631235,245 av Outremont Outremont QC H2V 3L9,,,,
281433,1967,H2H 1J5,0,370,2390,501587471,1-1967 av du Mont-Royal E Montréal QC H2H 1J5,,,,
281433,1967,H2H 1J5,0,580,5180,501587482,2-1967 av du Mont-Royal E Montréal QC H2H 1J5,,,,
281433,1967,H2H 1J5,0,520,4430,501587489,3-1967 av du Mont-Royal E Montréal QC H2H 1J5,,,,
281433,1967,H2H 1J5,0,450,3560,501588028,4-1967 av du Mont-Royal E Montréal QC H2H 1J5,,,,
281433,1967,H2H 1J5,0,480,3880,501588042,5-1967 av du Mont-Royal E Montréal QC H2H 1J5,,,,
281433,1967,H2H 1J5,0,270,1040,501588047,6-1967 av du Mont-Royal E Montréal QC H2H 1J5,,,,
281433,1967,H2H 1J5,0,270,1120,501587476,1967 av du Mont-Royal E Montréal QC H2H 1J5,,,,
1361,31,H3G 1E2,0,570,5090,502053543,31 place Redpath Montréal QC H3G 1E2,,,,
2519,2060,H3H 1G5,0,"3,000",29140,500863658,2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2519,2060,H3H 1G5,0,"1,590",15610,500863679,101-2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2519,2060,H3H 1G5,0,"1,040",10200,500863704,102-2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2519,2060,H3H 1G5,0,"2,170",21490,500863663,103-2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2519,2060,H3H 1G5,0,"2,610",26110,500863689,201-2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2519,2060,H3H 1G5,0,"2,440",24040,500863708,202-2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2519,2060,H3H 1G5,0,550,4770,500863668,203-2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2519,2060,H3H 1G5,0,960,10010,500863691,301-2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
2519,2060,H3H 1G5,0,820,8480,500863712,302-2060 rue Sherbrooke O Montréal QC H3H 1G5,,,,
269603,5,H3G 2J9,0,"5,330",48190,502873328,5 place Chelsea Montréal QC H3G 2J9,,,,
157250,585,H2V 2Z4,0,"4,300",40790,500660001,585 av Rockland Outremont QC H2V 2Z4,,,,
269051,4853,H2J 3J8,0,"1,930",18520,500788758,4853 rue de la Roche Montréal QC H2J 3J8,,,,
115896,554,H2V 3R8,0,"1,890",19010,500441507,554 av Bloomfield Outremont QC H2V 3R8,,,,
310703,332,H2V 3J6,0,"1,350",14300,500310970,332 av Wiseman Outremont QC H2V 3J6,,,,
111225,497,H2V 3H1,0,"2,900",27660,502215983,497 av Stuart Outremont QC H2V 3H1,,,,
2279,2035,H3H 1Z7,0,660,6240,502493268,1-2035 rue Lambert-Closse Montréal QC H3H 1Z7,,,,
2279,2035,H3H 1Z7,0,270,1130,502493274,2-2035 rue Lambert-Closse Montréal QC H3H 1Z7,,,,
2279,2035,H3H 1Z7,0,420,3120,502493278,3-2035 rue Lambert-Closse Montréal QC H3H 1Z7,,,,
2279,2035,H3H 1Z7,0,300,1440,502493289,4-2035 rue Lambert-Closse Montréal QC H3H 1Z7,,,,
2279,2035,H3H 1Z7,0,420,3070,502493295,5-2035 rue Lambert-Closse Montréal QC H3H 1Z7,,,,
2279,2035,H3H 1Z7,0,330,1910,502493301,6-2035 rue Lambert-Closse Montréal QC H3H 1Z7,,,,
3858,2030,H3H 2A9,0,360,2360,502375222,1-2030 rue Chomedey Montréal QC H3H 2A9,,,,
3858,2030,H3H 2A9,0,290,1300,502375224,2-2030 rue Chomedey Montréal QC H3H 2A9,,,,
3858,2030,H3H 2A9,0,430,3170,502375230,3-2030 rue Chomedey Montréal QC H3H 2A9,,,,
3858,2030,H3H 2A9,0,260,980,502375236,4-2030 rue Chomedey Montréal QC H3H 2A9,,,,
3858,2030,H3H 2A9,0,270,1130,502375239,5-2030 rue Chomedey Montréal QC H3H 2A9,,,,
3858,2030,H3H 2A9,0,310,1630,502375245,6-2030 rue Chomedey Montréal QC H3H 2A9,,,,
3858,2030,H3H 2A9,0,300,1430,502375250,7-2030 rue Chomedey Montréal QC H3H 2A9,,,,
3858,2030,H3H 2A9,0,270,1060,502375261,8-2030 rue Chomedey Montréal QC H3H 2A9,,,,
3858,2030,H3H 2A9,0,430,3200,502375268,9-2030 rue Chomedey Montréal QC H3H 2A9,,,,
20493,4422,H2J 3X6,0,"2,050",20020,500793458,4422 rue Marquette Montréal QC H2J 3X6,,,,
332646,463,H2V 3J9,0,"1,070",11190,500311758,463 av Wiseman Outremont QC H2V 3J9,,,,
311589,3515,H3G 2G7,0,"1,400",15200,501079701,3515 rue Redpath Montréal QC H3G 2G7,,,,
1099,2095,H3H 1J1,0,470,3810,500862835,1-2095 av Lincoln Montréal QC H3H 1J1,,,,
1099,2095,H3H 1J1,0,"1,160",11220,500862839,2-2095 av Lincoln Montréal QC H3H 1J1,,,,
1099,2095,H3H 1J1,0,790,7830,500862844,3-2095 av Lincoln Montréal QC H3H 1J1,,,,
1099,2095,H3H 1J1,0,"1,120",10900,500862849,4-2095 av Lincoln Montréal QC H3H 1J1,,,,
1099,2095,H3H 1J1,0,"1,880",18300,500862854,5-2095 av Lincoln Montréal QC H3H 1J1,,,,
1099,2095,H3H 1J1,0,"1,400",14210,500862858,6-2095 av Lincoln Montréal QC H3H 1J1,,,,
1099,2095,H3H 1J1,0,"1,000",9930,500862863,7-2095 av Lincoln Montréal QC H3H 1J1,,,,
1099,2095,H3H 1J1,0,710,6980,500862895,8-2095 av Lincoln Montréal QC H3H 1J1,,,,
1099,2095,H3H 1J1,0,"1,050",10830,500862900,9-2095 av Lincoln Montréal QC H3H 1J1,,,,
119710,580,H2V 3C4,0,720,7170,502212937,580 av McEachran Outremont QC H2V 3C4,,,,
270314,1237,H3H 2E6,0,750,6950,502051156,1-1237 rue Saint-Marc Montréal QC H3H 2E6,,,,
270314,1237,H3H 2E6,0,"2,240",21520,502051159,2-1237 rue Saint-Marc Montréal QC H3H 2E6,,,,
270314,1237,H3H 2E6,0,"1,670",16500,502051164,3-1237 rue Saint-Marc Montréal QC H3H 2E6,,,,
270314,1237,H3H 2E6,0,"1,370",13810,502051169,4-1237 rue Saint-Marc Montréal QC H3H 2E6,,,,
270314,1237,H3H 2E6,0,"1,540",14790,501266227,1237 rue Saint-Marc Montréal QC H3H 2E6,,,,
282764,1220,H3H 2B3,0,570,5170,502601466,5-1220 rue du Fort Montréal QC H3H 2B3,,,,
282764,1220,H3H 2B3,0,"1,300",12570,500942951,6-1220 rue du Fort Montréal QC H3H 2B3,,,,
282764,1220,H3H 2B3,0,650,6160,502601470,7-1220 rue du Fort Montréal QC H3H 2B3,,,,
282764,1220,H3H 2B3,0,730,7300,502601482,8-1220 rue du Fort Montréal QC H3H 2B3,,,,
20503,4564,H2H 1X1,0,980,10190,500085672,4564 rue Cartier Montréal QC H2H 1X1,,,,
21372,4660,H2H 2A1,0,"1,490",14960,501589007,4660 rue de Bordeaux Montréal QC H2H 2A1,,,,
266507,3438,H3A 1R8,0,"11,020",99000,501072950,3438 rue Stanley Montréal QC H3A 1R8,,,,
44593,4266,H2J 3G3,0,800,8200,501057343,4266 av Christophe-Colomb Montréal QC H2J 3G3,,,,
261274,2065,H3H 2A8,0,650,6190,504406777,101-2065 rue Chomedey Montréal QC H3H 2A8,,,,
261274,2065,H3H 2A8,0,890,9440,504406778,102-2065 rue Chomedey Montréal QC H3H 2A8,,,,
261274,2065,H3H 2A8,0,"1,060",11390,504406779,103-2065 rue Chomedey Montréal QC H3H 2A8,,,,
261274,2065,H3H 2A8,0,690,6740,504406780,201-2065 rue Chomedey Montréal QC H3H 2A8,,,,
261274,2065,H3H 2A8,0,590,5370,504406781,202-2065 rue Chomedey Montréal QC H3H 2A8,,,,
261274,2065,H3H 2A8,0,660,6270,504406782,203-2065 rue Chomedey Montréal QC H3H 2A8,,,,
261274,2065,H3H 2A8,0,740,7180,504406783,204-2065 rue Chomedey Montréal QC H3H 2A8,,,,
261274,2065,H3H 2A8,0,750,7480,504406784,205-2065 rue Chomedey Montréal QC H3H 2A8,,,,
261274,2065,H3H 2A8,0,500,4130,504406785,301-2065 rue Chomedey Montréal QC H3H 2A8,,,,
115151,289,H2V 3R6,0,870,9100,500993906,289 av Bloomfield Outremont QC H2V 3R6,,,,
47690,1198,H3H 2H5,0,670,6400,500804607,1198 rue Saint-Mathieu Montréal QC H3H 2H5,,,,
259566,4398,H2J 3V3,0,860,8670,500963121,4398 rue Fabre Montréal QC H2J 3V3,,,,
291295,468,H2V 3R8,0,"4,570",42530,500440827,468 av Bloomfield Outremont QC H2V 3R8,,,,
245968,2217,H3H 1R9,0,"1,820",19210,503081877,2217 rue du Souvenir Montréal QC H3H 1R9,,,,
196019,5448,H2V 4B3,0,"2,130",21100,502312492,5448 rue Hutchison Outremont QC H2V 4B3,,,,
119088,40,H2V 1T3,0,"3,640",45820,500658344,40 av Kelvin Outremont QC H2V 1T3,,,,
208514,1418,H3G 1B7,0,580,5290,501080014,1418 av du Docteur-Penfield Montréal QC H3G 1B7,,,,
7679,1197,H3H 2E4,0,810,7880,502051251,A-1197 rue Saint-Marc Montréal QC H3H 2E4,,,,
7679,1197,H3H 2E4,0,"1,130",11650,502051245,B-1197 rue Saint-Marc Montréal QC H3H 2E4,,,,
261760,1963,H3H 1P6,0,510,4330,502600196,1963 rue Baile Montréal QC H3H 1P6,,,,
168978,1200,H3G 2E3,0,"3,170",30990,503003355,1200 rue Bishop Montréal QC H3G 2E3,,,,
239781,1968,H3H 1K5,0,"1,320",12700,500148446,1-1968 boul de Maisonneuve O Montréal QC H3H 1K5,,,,
239781,1968,H3H 1K5,0,"2,460",24000,504293950,2-1968 boul de Maisonneuve O Montréal QC H3H 1K5,,,,
239781,1968,H3H 1K5,0,"2,130",20550,504293949,3-1968 boul de Maisonneuve O Montréal QC H3H 1K5,,,,
85039,574,H2V 3C4,0,"3,970",37810,502212918,574 av McEachran Outremont QC H2V 3C4,,,,
271949,505,H2V 2B7,0,"2,390",24240,502212698,505 ch de la Côte-Sainte-Catherine Outremont QC H2V 2B7,,,,
7810,1237,H3H 2A1,0,"1,500",14490,501310961,1237 rue du Sussex Montréal QC H3H 2A1,,,,
70285,5789,H2V 3Y3,0,"2,670",26630,502973428,5789 av Durocher Outremont QC H2V 3Y3,,,,
195721,4,H3G 1E1,0,"1,080",11560,502053373,4 rue Redpath Court Montréal QC H3G 1E1,,,,
195721,4,H3G 1E1,0,"3,090",29120,502053382,1-4 rue Redpath Court Montréal QC H3G 1E1,,,,
320442,5260,H2V 3Y1,0,"7,170",65500,500816230,5260 av Durocher Outremont QC H2V 3Y1,,,,
101881,339,H2V 3G9,0,"1,990",20670,500310894,339 av Stuart Outremont QC H2V 3G9,,,,
159,3468,H3G 2A6,0,"4,410",40990,502438216,3468 rue de la Montagne Montréal QC H3G 2A6,,,,
330412,2305,H3H 1S3,0,790,8060,503079817,2305 rue du Souvenir Montréal QC H3H 1S3,,,,
1457,1589,H3G 1C6,0,"5,210",48680,502274235,1589 av du Docteur-Penfield Montréal QC H3G 1C6,,,,
231417,1919,H3H 1N6,0,"1,200",12030,500970908,1919 rue Tupper Montréal QC H3H 1N6,,,,
123750,5446,H2V 4B3,0,510,4250,502312477,5446 rue Hutchison Outremont QC H2V 4B3,,,,
2097,1196,H3H 2A5,0,"1,410",11470,501309559,1196 av Seymour Montréal QC H3H 2A5,,,,
3132,3443,H3G 2C8,0,"5,520",51360,501081026,3443 av du Musée Montréal QC H3G 2C8,,,,
11159,4389,H2J 2Z5,0,890,9250,501291555,4389 rue Saint-André Montréal QC H2J 2Z5,,,,
246830,5494,H2V 3Y1,0,"2,030",21070,500816395,5494 av Durocher Outremont QC H2V 3Y1,,,,
121671,186,H2V 3T2,0,"1,370",14760,500993957,186 av de l&#039;Épée Outremont QC H2V 3T2,,,,
120561,5158,H2V 3X8,0,"1,100",11960,500677945,5158 av Durocher Outremont QC H2V 3X8,,,,
127667,510,H2V 3J8,0,"3,540",47020,500311613,510 av Wiseman Outremont QC H2V 3J8,,,,
234353,4285,H2J 2Z3,0,"5,450",50680,502878355,4285 rue Saint-André Montréal QC H2J 2Z3,,,,
126170,5784,H2V 3Y2,0,"1,510",16370,502975142,5784 av Durocher Outremont QC H2V 3Y2,,,,
264923,385,H2V 3J7,0,"4,900",45660,500311826,385 av Wiseman Outremont QC H2V 3J7,,,,
119183,5501,H2V 3X9,0,"2,400",23950,500816457,5501 av Durocher Outremont QC H2V 3X9,,,,
291059,490,H2V 3P5,0,840,8670,500439947,490 av Champagneur Outremont QC H2V 3P5,,,,
20033,4563,H2J 2T2,0,"1,850",18530,503967892,4563 rue Pontiac Montréal QC H2J 2T2,,,,
23898,1376,H3G 1V3,0,"1,480",15290,501824472,1376 av Overdale Montréal QC H3G 1V3,,,,
15651,4436,H2J 2Z4,0,"2,330",22700,501445981,4436 rue Saint-André Montréal QC H2J 2Z4,,,,
121274,253,H2V 3R6,0,"3,890",37200,500993925,253 av Bloomfield Outremont QC H2V 3R6,,,,
123137,472,H2V 3R8,0,820,8510,500440830,472 av Bloomfield Outremont QC H2V 3R8,,,,
124251,94,H2V 2E7,0,"2,830",28000,500312667,94 place Elmwood Outremont QC H2V 2E7,,,,
125608,435,H2V 3H1,0,"7,260",66100,500310858,435 av Stuart Outremont QC H2V 3H1,,,,
235646,5599,H2V 3Y3,0,830,8540,500102078,5599 av Durocher Outremont QC H2V 3Y3,,,,
110920,364,H2V 3W3,0,"1,490",15590,500815410,364 av Querbes Outremont QC H2V 3W3,,,,
213454,1173,H3H 2A4,0,"4,600",43320,501308992,1173 av Seymour Montréal QC H3H 2A4,,,,
174850,1334,H2V 1Z4,0,"5,470",50770,500312648,1334 av Saint-Viateur Outremont QC H2V 1Z4,,,,
6124,8,H3G 1E6,0,"5,600",51700,502053254,8 Redpath Row Montréal QC H3G 1E6,,,,
265172,5354,H2V 3Y1,0,"2,320",22630,500816302,5354 av Durocher Outremont QC H2V 3Y1,,,,
275786,1373,H3G 1V5,0,"2,190",21070,500170179,1373 av Argyle Montréal QC H3G 1V5,,,,
287770,517,H2V 2B7,0,"1,890",19460,502212675,517 ch de la Côte-Sainte-Catherine Outremont QC H2V 2B7,,,,
152269,5322,H2V 4B3,0,"1,250",12190,502311493,5322 rue Hutchison Outremont QC H2V 4B3,,,,
89501,380,H2V 3J6,0,"5,690",52480,500311511,380 av Wiseman Outremont QC H2V 3J6,,,,
198195,5751,H2V 3Y3,0,"3,170",31010,504490159,5751 av Durocher Outremont QC H2V 3Y3,,,,
25016,4644,H2H 1Y3,0,"1,220",12500,500088657,4644 rue Chabot Montréal QC H2H 1Y3,,,,
295545,4585,H2H 1Y2,0,"1,900",19660,501587135,4585 rue Chabot Montréal QC H2H 1Y2,,,,
104547,5391,H2V 3X9,0,630,5970,500817072,5391 av Durocher Outremont QC H2V 3X9,,,,
194446,911,H2J 2B2,0,250,850,502877307,911 rue Marie-Anne E Montréal QC H2J 2B2,,,,
209868,4578,H2H 1Y3,0,"1,970",19470,500087978,4578 rue Chabot Montréal QC H2H 1Y3,,,,
264375,552,H2V 3C4,0,"5,160",47870,502212848,552 av McEachran Outremont QC H2V 3C4,,,,
311812,474,H2V 3R8,0,"4,410",41600,500440845,474 av Bloomfield Outremont QC H2V 3R8,,,,
259659,5406,H2V 4B3,0,"2,560",25310,502312286,5406 rue Hutchison Outremont QC H2V 4B3,,,,
217932,450,H2V 3J8,0,"9,130",86460,500311581,450 av Wiseman Outremont QC H2V 3J8,,,,
255768,1477,H2J 2K3,0,"3,620",34550,501061283,1477 rue Rachel E Montréal QC H2J 2K3,255768.0,1033758.0,147.0,rue Rachel Est  (MTL)
174143,3418,H3A 1R8,0,"1,780",17070,502512744,3418 rue Stanley Montréal QC H3A 1R8,,,,
174143,3418,H3A 1R8,0,"2,280",22670,503195961,201-3418 rue Stanley Montréal QC H3A 1R8,,,,
174143,3418,H3A 1R8,0,"2,000",20280,503052200,301-3418 rue Stanley Montréal QC H3A 1R8,,,,
330826,752,H2J 1T7,0,"1,310",13230,503474594,752 rue de Bienville Montréal QC H2J 1T7,,,,
250582,15,H2V 1X6,0,410,2970,502815156,15 av Laviolette Outremont QC H2V 1X6,,,,
120639,1209,H2V 1Z1,0,"2,140",21750,500440770,1209 av Saint-Viateur Outremont QC H2V 1Z1,,,,
210600,4399,H2J 3M5,0,"2,200",22590,500338323,4399 rue Chambord Montréal QC H2J 3M5,,,,
119725,375,H2V 3W1,0,"3,660",35210,500815457,375 av Querbes Outremont QC H2V 3W1,,,,
25779,2015,H2H 1M5,0,"1,770",17410,500340370,2015 rue Marie-Anne E Montréal QC H2H 1M5,,,,
201790,4870,H2H 1Y5,0,790,7990,501442415,1-4870 rue Chabot Montréal QC H2H 1Y5,,,,
201790,4870,H2H 1Y5,0,520,4450,501442421,2-4870 rue Chabot Montréal QC H2H 1Y5,,,,
201790,4870,H2H 1Y5,0,380,2560,501442430,3-4870 rue Chabot Montréal QC H2H 1Y5,,,,
201790,4870,H2H 1Y5,0,650,6130,501305322,4-4870 rue Chabot Montréal QC H2H 1Y5,,,,
22280,4585,H2J 3Y3,0,280,1290,501410524,4585 rue Marquette Montréal QC H2J 3Y3,,,,
210925,5335,H2V 3X9,0,"1,420",14370,500817119,5335 av Durocher Outremont QC H2V 3X9,,,,
233009,370,H2V 3M2,0,"4,830",45370,500312619,370 av Outremont Outremont QC H2V 3M2,,,,
229145,5230,H2V 3Y1,0,"3,730",35390,500816200,5230 av Durocher Outremont QC H2V 3Y1,,,,
100827,15,H2V 2Y2,0,"3,560",34330,500659176,15 av Ainslie Outremont QC H2V 2Y2,,,,
110636,359,H2V 3J7,0,"1,030",11180,500311861,359 av Wiseman Outremont QC H2V 3J7,,,,
6673,4342,H2J 2M8,0,"2,480",24430,501049663,4342 rue Rivard Montréal QC H2J 2M8,,,,
310688,4384,H2H 1Z7,0,"1,460",14530,500341145,4384 rue de Bordeaux Montréal QC H2H 1Z7,,,,
269025,4275,H2J 3K6,0,"2,700",25960,500688942,4275 rue de Brébeuf Montréal QC H2J 3K6,,,,
126630,5590,H2V 4B6,0,740,7370,500102252,5590 rue Hutchison Outremont QC H2V 4B6,,,,
270760,557,H2V 3W4,0,"2,570",25780,502972316,557 av Querbes Outremont QC H2V 3W4,,,,
297751,4555,H2J 3Y3,0,"2,190",21860,501410618,4555 rue Marquette Montréal QC H2J 3Y3,,,,
105276,5421,H2V 3X9,0,"1,170",12240,500817054,5421 av Durocher Outremont QC H2V 3X9,,,,
223435,3504,H3G 2C7,0,"1,140",12650,501079822,3504 av du Musée Montréal QC H3G 2C7,,,,
26363,1245,H3H 2B8,0,"1,860",18350,502600130,1-1245 rue du Fort Montréal QC H3H 2B8,,,,
26363,1245,H3H 2B8,0,"1,370",14000,502600134,2-1245 rue du Fort Montréal QC H3H 2B8,,,,
273830,4423,H2J 2X1,0,920,9830,501447591,4423 rue Saint-Hubert Montréal QC H2J 2X1,,,,
18339,4095,H2L 3S1,0,"2,240",21960,500963783,4095 rue de Mentana Montréal QC H2L 3S1,18339.0,1017188.0,142.0,rue de Mentana  (MTL)
23099,4713,H2J 3V7,0,590,5410,503403039,4713 rue Fabre Montréal QC H2J 3V7,,,,
148223,240,H2V 3M1,0,"1,490",16300,500311946,240 av Outremont Outremont QC H2V 3M1,,,,
219129,530,H2V 3P5,0,"1,450",15300,500439984,530 av Champagneur Outremont QC H2V 3P5,,,,
3597,1812,H3H 1P4,0,"2,090",20200,500804612,1812 rue Baile Montréal QC H3H 1P4,,,,
3805,1419,H3H 2C2,0,480,3860,502698846,1419 rue du Fort Montréal QC H3H 2C2,,,,
257678,4548,H2J 3V6,0,"1,400",14220,501222974,4548 rue Fabre Montréal QC H2J 3V6,,,,
115688,5379,H2V 3X9,0,"1,270",12720,500817080,5379 av Durocher Outremont QC H2V 3X9,,,,
118221,186,H2V 3R4,0,"1,350",14110,500993703,186 av Bloomfield Outremont QC H2V 3R4,,,,
59421,416,H2V 3J8,0,"4,540",42070,500312659,416 av Wiseman Outremont QC H2V 3J8,,,,
23168,4650,H2H 2B5,0,780,7860,500133744,1-4650 av de Lorimier Montréal QC H2H 2B5,,,,
23168,4650,H2H 2B5,0,560,5000,500133747,2-4650 av de Lorimier Montréal QC H2H 2B5,,,,
3537,3445,H3A 1W7,0,"3,830",36700,503414236,3445 rue Peel Montréal QC H3A 1W7,,,,
236355,536,H2V 3C4,0,"4,580",43120,502212826,536 av McEachran Outremont QC H2V 3C4,,,,
296261,178,H2V 3V9,0,"3,460",32870,502424991,178 av Querbes Outremont QC H2V 3V9,,,,
195860,518,H2V 3M5,0,"2,180",21150,502815047,518 av Outremont Outremont QC H2V 3M5,,,,
126431,5342,H2V 3Y1,0,"3,560",34310,500816292,5342 av Durocher Outremont QC H2V 3Y1,,,,
307268,4564,H2J 3S7,0,"1,810",18870,501584660,4564 rue Garnier Montréal QC H2J 3S7,,,,
16658,4331,H2J 3G2,0,"1,260",12670,502582882,4331 av Christophe-Colomb Montréal QC H2J 3G2,,,,
166067,625,H2V 2V7,0,"5,710",52990,500658451,625 av Saint-Germain Outremont QC H2V 2V7,,,,
11357,1026,H2J 2B4,0,"2,860",27320,501061083,1026 rue Marie-Anne E Montréal QC H2J 2B4,,,,
236961,2112,H3H 1P2,0,"1,270",13430,501309837,2112 rue Tupper Montréal QC H3H 1P2,,,,
130662,1274,H2J 1R4,0,300,1560,502203978,1274 rue Gilford Montréal QC H2J 1R4,,,,
130662,1274,H2J 1R4,0,990,9970,502168567,1-1274 rue Gilford Montréal QC H2J 1R4,,,,
130662,1274,H2J 1R4,0,"1,350",13960,502263454,2-1274 rue Gilford Montréal QC H2J 1R4,,,,
130662,1274,H2J 1R4,0,890,9010,501328339,3-1274 rue Gilford Montréal QC H2J 1R4,,,,
