,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
300,REM21,1462,186,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5793312383959, 45.5325122604091], [-73.5796568214242, 45.5326634912581], [-73.5797108096207, 45.5326055884056], [-73.5793852267822, 45.5324543577087], [-73.5793312383959, 45.5325122604091]]]}",2667,232,1000,Logement,0,2,50,9843-56-8930-6-000-0000,rue Gilford  (MTL),1464,1034407,Régulier,0,1910,0157.00
303,REM21,4699,445,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.576138981434, 45.5355467301602], [-73.57622461388, 45.5354556004582], [-73.5762369530344, 45.5354424532408], [-73.5761327552102, 45.5353941069533], [-73.5761206282156, 45.5354070740507], [-73.576034150806, 45.5354991040759], [-73.575975305069, 45.5355616878114], [-73.5760790806331, 45.5356104844412], [-73.576138981434, 45.5355467301602]]]}",2706,217,1000,Logement,0,3,50,9843-89-5656-1-000-0000,rue Chabot  (MTL),4709,1031509,Régulier,0,1910,0156.00
309,REM21,1840,358,18,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5786230962425, 45.535425357352], [-73.57859293626, 45.5354574154289], [-73.5788478347444, 45.5355758498607], [-73.5789092342939, 45.535604065326], [-73.5789546846235, 45.5355555277097], [-73.5788177243278, 45.5354922674031], [-73.5788187793994, 45.5354910968858], [-73.5786395482081, 45.5354083372405], [-73.5786380707401, 45.5354093285292], [-73.5786230962425, 45.535425357352]]]}",2769,194,1000,Logement,0,3,50,9843-69-4757-0-000-0000,boulevard Saint-Joseph Est  (MTL),1840,1034621,Régulier,0,1946,0156.00
315,REM21,1910,481,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5783782250395, 45.5360622223855], [-73.5781568255024, 45.535959152714], [-73.5780861677891, 45.5360329048685], [-73.5783089413153, 45.5361366036811], [-73.5783791132463, 45.5361692229583], [-73.5784487141242, 45.5360950213481], [-73.5783782250395, 45.5360622223855]]]}",2803,267,1000,Logement,0,3,50,9844-60-8719-3-000-0000,boulevard Saint-Joseph Est  (MTL),1910,1034633,Régulier,0,1941,0156.00
316,REM21,1920,645,12,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5783089408729, 45.5361366038224], [-73.5780861677891, 45.5360329048685], [-73.5780170917036, 45.5361049460414], [-73.5782405009317, 45.5362099944389], [-73.5783105663846, 45.5362422535635], [-73.5783791132463, 45.5361692229583], [-73.5783089408729, 45.5361366038224]]]}",2804,268,1000,Logement,0,3,50,9844-60-9227-6-000-0000,boulevard Saint-Joseph Est  (MTL),1920,1034634,Régulier,0,1941,0156.00
317,REM21,1950,761,10,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5781350485901, 45.5363253469657], [-73.5779007555964, 45.5362163461182], [-73.5778172399762, 45.5363099952057], [-73.5780515333224, 45.5364190862149], [-73.578116526751, 45.5364493693521], [-73.5782038466432, 45.5363574271729], [-73.5781350485901, 45.5363253469657]]]}",2806,342,1000,Logement,0,3,50,9844-70-0749-7-000-0000,boulevard Saint-Joseph Est  (MTL),1950,1034636,Régulier,0,1941,0156.00
318,REM21,1960,476,7,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5780515333224, 45.5364190862149], [-73.5778172399762, 45.5363099952057], [-73.5777348840789, 45.5364023835469], [-73.5777365749925, 45.5364031923284], [-73.5779683338689, 45.5365122852312], [-73.5780294176003, 45.5365409509341], [-73.578116526751, 45.5364493693521], [-73.5780515333224, 45.5364190862149]]]}",2807,332,1000,Logement,0,3,50,9844-70-1459-2-000-0000,boulevard Saint-Joseph Est  (MTL),1960,1034638,Régulier,0,1941,0156.00
324,REM21,988,670,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5745230792602, 45.5251090186345], [-73.574419851635, 45.5252199568663], [-73.5747529809567, 45.5253703870346], [-73.5748552577586, 45.525259359135], [-73.5745230792602, 45.5251090186345]]]}",2898,452,1000,Logement,0,0,50,9842-98-6916-1-000-0000,rue Rachel Est  (MTL),994,1041585,Régulier,0,1900,0142.00
329,REM21,1590,713,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5802003937879, 45.5342386098168], [-73.5799224620582, 45.53411038531], [-73.5798455882706, 45.5341913423257], [-73.5801235202248, 45.5343195670176], [-73.5802003937879, 45.5342386098168]]]}",2907,277,1000,Logement,0,3,50,9843-58-5014-8-000-0000,boulevard Saint-Joseph Est  (MTL),1594,1034592,Régulier,0,1927,0157.00
330,REM21,1871,268,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5740952583217, 45.533821837996], [-73.5741382861265, 45.533776093886], [-73.5739738606517, 45.5336997068502], [-73.5739308327717, 45.5337454508989], [-73.5740952583217, 45.533821837996]]]}",2913,93,1000,Logement,0,0,50,9943-07-1763-9-000-0000,avenue du Mont-Royal Est  (MTL),1871,1034338,Régulier,0,1910,0156.00
331,REM21,1573,149,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5795051554105, 45.5336260668753], [-73.5795482836503, 45.5335798706934], [-73.5792204778789, 45.5334286411007], [-73.5791772438791, 45.5334748372333], [-73.5795051554105, 45.5336260668753]]]}",2915,187,1000,Logement,0,2,50,9843-67-0238-9-000-0000,rue Gilford  (MTL),1573,1034545,Régulier,0,1910,0157.00
332,REM21,1567,149,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5795912011132, 45.5335340346118], [-73.5792637118079, 45.5333824449514], [-73.5792204778789, 45.5334286411007], [-73.5795482836503, 45.5335798706934], [-73.5795912011132, 45.5335340346118]]]}",2917,187,1000,Logement,0,2,50,9843-57-9833-9-000-0000,rue Gilford  (MTL),1569,1034547,Régulier,0,1910,0157.00
337,REM21,1651,675,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5753278810127, 45.5322967385741], [-73.575271884161, 45.5323561705548], [-73.5755761104228, 45.5324978879013], [-73.5756325286698, 45.5324378255463], [-73.5753278810127, 45.5322967385741]]]}",2957,226,1000,Logement,0,3,50,9843-96-0612-4-000-0000,avenue du Mont-Royal Est  (MTL),1651,1034360,Régulier,0,1945,0157.00
373,REM21,4540,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5832643545701, 45.5246103618138], [-73.5831214156301, 45.5247744325207], [-73.5833378102398, 45.5248725468278], [-73.5834807487984, 45.5247084758532], [-73.5832643545701, 45.5246103618138]]]}",3345,34,1000,Logement,0,1,50,9842-27-8765-9-001-0004,rue Rivard  (MTL),4540,1118221,Condominium,      1,1991,0160.00
374,REM21,1955,436,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5771246167668, 45.5360651454606], [-73.5771743943506, 45.5360130961949], [-73.577132122756, 45.5359934163939], [-73.5771429851228, 45.5359819800152], [-73.5770941614665, 45.5359592448805], [-73.5771028091904, 45.5359501498044], [-73.5769010686365, 45.5358562436588], [-73.5768318861316, 45.5359286441587], [-73.5771246167668, 45.5360651454606]]]}",3351,246,1000,Logement,0,3,50,9844-70-8608-7-000-0000,rue Gilford  (MTL),1965,1034506,Régulier,0,1908,0156.00
375,REM21,1901,0,53,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5777523771465, 45.5354547509125], [-73.5774267830986, 45.5353035147169], [-73.5770787683797, 45.5356692095253], [-73.5774041526322, 45.5358206268302], [-73.5775639393055, 45.5358950322157], [-73.5777242395377, 45.535728617169], [-73.5779152276923, 45.5355304136206], [-73.5777523771465, 45.5354547509125]]]}",3355,2230,1000,Logement,0,7,50,9843-79-4767-8-000-0000,rue Gilford  (MTL),1901,1034510,Régulier,0,1971,0156.00
391,REM21,2043,334,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.572687732677, 45.5350613989912], [-73.5726331005676, 45.5351187589539], [-73.5728605110388, 45.5352253452191], [-73.5729074444169, 45.535176449356], [-73.5728978280868, 45.5351719558689], [-73.5729056326495, 45.5351637615722], [-73.572687732677, 45.5350613989912]]]}",3432,163,1000,Logement,0,3,50,9943-19-1617-2-000-0000,avenue du Mont-Royal Est  (MTL),2047,1034304,Régulier,0,1907,0156.00
394,REM21,1498,655,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5793866675686, 45.5329530052773], [-73.5792464367883, 45.5328877680755], [-73.5791430868129, 45.5328396937266], [-73.5790612946769, 45.5328016835279], [-73.5790053020155, 45.5328616572859], [-73.5793305698769, 45.5330132492436], [-73.5793866675686, 45.5329530052773]]]}",3491,242,1000,Logement,0,3,50,9843-66-1469-1-000-0000,rue Gilford  (MTL),1498,1034419,Régulier,0,1922,0157.00
397,REM21,1556,198,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5788212908072, 45.5330556282877], [-73.5787670887987, 45.5331126309376], [-73.5790935198969, 45.5332647627166], [-73.5791471933107, 45.5332074903022], [-73.5788212908072, 45.5330556282877]]]}",3494,233,1000,Logement,0,2,50,9843-66-3397-2-000-0000,rue Gilford  (MTL),1560,1034423,Régulier,0,1910,0157.00
399,REM21,1562,296,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5787128866808, 45.5331696335612], [-73.5790399519807, 45.5333220350323], [-73.5790935198969, 45.5332647627166], [-73.5787670887987, 45.5331126309376], [-73.5787128866808, 45.5331696335612]]]}",3523,233,1000,Logement,0,3,50,9843-67-3703-9-000-0000,rue Gilford  (MTL),1566,1034425,Régulier,0,1914,0157.00
412,REM21,4323,222,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5778644146043, 45.5252647270378], [-73.5776617630496, 45.5254794974349], [-73.5777402674234, 45.5255154410912], [-73.5779430242753, 45.5253005804915], [-73.5778644146043, 45.5252647270378]]]}",3657,210,1000,Logement,0,2,50,9842-78-2332-7-000-0000,rue Saint-André  (MTL),4323,1016921,Régulier,0,1900,0141.00
428,REM21,1489,186,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5800186824668, 45.5330758540596], [-73.5796927799071, 45.5329250744383], [-73.5796393185275, 45.5329823469641], [-73.5799652214031, 45.5331332167287], [-73.5800186824668, 45.5330758540596]]]}",3819,232,1000,Logement,0,2,50,9843-56-6582-7-000-0000,rue Gilford  (MTL),1491,1034559,Régulier,0,1910,0157.00
459,REM21,4213,398,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5743788921267, 45.5263493010854], [-73.5744622553042, 45.5263870436776], [-73.5747335490832, 45.5260858411827], [-73.5746502917626, 45.5260480987174], [-73.5743788921267, 45.5263493010854]]]}",4307,307,1000,Logement,0,3,50,9842-99-7523-2-000-0000,avenue Christophe-Colomb  (MTL),4217,1017586,Régulier,0,1900,0146.00
463,REM21,4553,157,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5793605001391, 45.5292148229828], [-73.5791889493542, 45.5293992468315], [-73.5792705248107, 45.5294368071488], [-73.5794420754428, 45.5292523831789], [-73.5793605001391, 45.5292148229828]]]}",4404,186,1000,Logement,0,2,50,9843-62-0471-7-000-0000,rue De La Roche  (MTL),4555,1026772,Régulier,0,1895,0158.00
467,REM21,4411,166,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5817648360651, 45.5235695999546], [-73.5811157830067, 45.5232750667143], [-73.5809140035398, 45.5234953318901], [-73.5815630580813, 45.5237898662645], [-73.5817648360651, 45.5235695999546]]]}",4563,41,1000,Logement,0,1,50,9842-46-4627-5-001-0045,rue Saint-Denis  (MTL),4411,1015703,Condominium,    310,1985,0140.00
470,REM21,4295,666,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5750653789857, 45.5272395989566], [-73.5749892509251, 45.5273237020533], [-73.5748969900494, 45.52742554422], [-73.575060552159, 45.5275007606744], [-73.5752321105602, 45.5273162529666], [-73.5750653789857, 45.5272395989566]]]}",4635,52,1000,Logement,0,1,50,9843-90-3752-8-001-0004,rue De La Roche  (MTL),4295,1017718,Condominium,      4,1985,0146.00
472,REM21,4854,452,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5818855632121, 45.5317479512352], [-73.5818874652529, 45.5317487598046], [-73.5819907170209, 45.5318016913474], [-73.582162590608, 45.5316226626892], [-73.5820518432664, 45.531571176565], [-73.5820362381817, 45.5315878363928], [-73.5818855632121, 45.5317479512352]]]}",4640,244,1000,Logement,0,3,50,9843-35-9333-6-000-0000,rue Chambord  (MTL),4864,1027133,Régulier,0,1900,0158.00
480,REM21,1669,149,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5786007468294, 45.5340895242038], [-73.578928554784, 45.5342407555558], [-73.5789716845951, 45.5341950095581], [-73.578643771183, 45.5340437784012], [-73.5786007468294, 45.5340895242038]]]}",4866,187,1000,Logement,0,2,50,9843-68-4706-9-000-0000,rue Gilford  (MTL),1671,1034524,Régulier,0,1910,0157.00
481,REM21,1663,154,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5790148143363, 45.5341492635437], [-73.5786869010748, 45.5339980325093], [-73.578643771183, 45.5340437784012], [-73.5789716845951, 45.5341950095581], [-73.5790148143363, 45.5341492635437]]]}",4868,187,1000,Logement,0,2,50,9843-68-4301-9-000-0000,rue Gilford  (MTL),1665,1034526,Régulier,0,1910,0157.00
482,REM21,4154,495,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5764601157672, 45.5229777022631], [-73.5763304807599, 45.5229190237407], [-73.5760967353806, 45.5231723290873], [-73.5762268990305, 45.5232312774976], [-73.5764601157672, 45.5229777022631]]]}",4873,408,1000,Logement,0,3,50,9842-85-4176-1-000-0000,rue Saint-Hubert  (MTL),4158,1016528,Régulier,0,1900,0142.00
484,REM21,1469,314,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5801791707397, 45.5329038558172], [-73.5798532686185, 45.5327529866564], [-73.5797998076919, 45.5328103492513], [-73.5801257098741, 45.5329611285706], [-73.5801791707397, 45.5329038558172]]]}",4922,232,1000,Logement,0,3,50,9843-56-5263-5-000-0000,rue Gilford  (MTL),1473,1034565,Régulier,0,1910,0157.00
485,REM21,1463,256,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5798532686185, 45.5327529866564], [-73.5801791707397, 45.5329038558172], [-73.5802327369744, 45.5328464929717], [-73.5799067295638, 45.5326957140283], [-73.5798532686185, 45.5327529866564]]]}",4923,232,1000,Logement,0,2,50,9843-56-4857-5-000-0000,rue Gilford  (MTL),1465,1034567,Régulier,0,1910,0157.00
487,REM21,4399,172,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5807161641655, 45.5240353378475], [-73.5807816722329, 45.5240651691042], [-73.5809301109396, 45.5239039771737], [-73.580864602981, 45.5238741460011], [-73.5807161641655, 45.5240353378475]]]}",4977,130,1000,Logement,0,2,50,9842-46-8676-8-000-0000,rue Rivard  (MTL),4401,1016011,Régulier,0,1900,0140.00
495,REM21,4725,245,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5783206450681, 45.5330795506763], [-73.5784168086826, 45.5331241209926], [-73.5786379359444, 45.5328879186084], [-73.5785431459333, 45.532843707502], [-73.5783206450681, 45.5330795506763]]]}",5385,283,1000,Logement,0,2,50,9843-66-7078-4-000-0000,rue Fabre  (MTL),4729,1029891,Régulier,0,1910,0157.00
510,REM21,1657,152,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5787322455204, 45.5339500352619], [-73.5786869010748, 45.5339980325093], [-73.5790148143363, 45.5341492635437], [-73.5790600530161, 45.5341012662406], [-73.5787322455204, 45.5339500352619]]]}",5648,195,1000,Logement,0,2,50,9843-67-4096-7-000-0000,rue Gilford  (MTL),1657,1034528,Régulier,0,1910,0157.00
515,REM21,4356,147,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5805023293291, 45.5233574839997], [-73.5804367167712, 45.5233277426454], [-73.5802898630146, 45.5234896527786], [-73.5803554756835, 45.5235193942163], [-73.5805023293291, 45.5233574839997]]]}",5739,130,1000,Logement,0,2,50,9842-56-2015-4-000-0000,rue Rivard  (MTL),4358,1015938,Régulier,0,1885,0140.00
516,REM21,4390,361,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5804223994141, 45.5239505019777], [-73.5803568917975, 45.5239207605066], [-73.5802084512809, 45.5240818617005], [-73.5802739591344, 45.5241116932483], [-73.5803393614678, 45.5241415248325], [-73.580487907228, 45.5239803334034], [-73.5804223994141, 45.5239505019777]]]}",5742,260,1000,Logement,0,3,50,9842-56-2382-8-000-0000,rue Berri  (MTL),4396,1016290,Régulier,0,1900,0140.00
529,REM21,4860,290,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5783194863266, 45.5352880574018], [-73.5782980791635, 45.535310930167], [-73.5781454854025, 45.5354730211206], [-73.5782244274373, 45.5355096840217], [-73.5783984279295, 45.5353247199659], [-73.5784420862499, 45.535278344292], [-73.5783625115468, 45.5352420418544], [-73.5783194863266, 45.5352880574018]]]}",5994,223,1000,Logement,0,3,50,9843-69-8542-2-000-0000,rue Cartier  (MTL),4868,1031019,Régulier,0,1913,0156.00
547,REM21,1696,757,7,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.577760866608, 45.5341815313929], [-73.5780894136036, 45.5343338445574], [-73.5782015107782, 45.534214977776], [-73.5778719074723, 45.5340622156883], [-73.577760866608, 45.5341815313929]]]}",6225,488,1000,Logement,0,3,50,9843-78-0912-6-000-0000,rue Gilford  (MTL),1704,1034437,Régulier,0,1910,0157.00
565,REM21,4433,445,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5800413059873, 45.5256474010341], [-73.5801229820485, 45.5256848707041], [-73.5803980504538, 45.5253885116735], [-73.5803163746394, 45.525351042198], [-73.5801509542258, 45.5255292538147], [-73.5800413059873, 45.5256474010341]]]}",6626,300,1000,Logement,0,2,50,9842-58-3347-6-000-0000,rue Saint-Hubert  (MTL),4435,1016604,Régulier,0,1900,0140.00
566,REM21,4429,236,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5802345933419, 45.5253135727379], [-73.5800692783714, 45.5254917841634], [-73.5801509542258, 45.5255292538147], [-73.5803163746394, 45.525351042198], [-73.5802345933419, 45.5253135727379]]]}",6628,180,1000,Logement,0,2,50,9842-58-3536-4-000-0000,rue Saint-Hubert  (MTL),4429,1016608,Régulier,0,1910,0140.00
572,REM21,4409,310,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5811347708971, 45.5239971543855], [-73.5810611270644, 45.5239636394054], [-73.5809126884465, 45.5241247415118], [-73.5809863324015, 45.5241582565866], [-73.580988339892, 45.52415915509], [-73.5811347708971, 45.5239971543855]]]}",6729,146,1000,Logement,0,3,50,9842-46-7186-9-000-0000,rue Rivard  (MTL),4413,1016005,Régulier,0,1910,0140.00
