,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
3135,REM05,430,193,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.606584852756, 45.5184120841842], [-73.6064848913683, 45.5183676309983], [-73.6062727149707, 45.5186115289518], [-73.6063716199854, 45.5186555333414], [-73.606584852756, 45.5184120841842]]]}",112188,292,1000,Logement,0,2,50,9642-40-8571-8-000-0000,avenue Champagneur  (OUT),430,3034445,Régulier,0,1919,0362.00
3154,REM05,254,359,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6019125916788, 45.5176059633347], [-73.6021059800385, 45.5176481772301], [-73.6023200824728, 45.5174104947506], [-73.6022237187512, 45.5173676544755], [-73.6021547216583, 45.5173370286651], [-73.6019125916788, 45.5176059633347]]]}",112699,509,1000,Logement,0,2,50,9641-89-2259-5-000-0000,avenue Bloomfield  (OUT),254,3030317,Régulier,0,1912,0362.00
3168,REM05,125,211,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5984229664561, 45.5173756720754], [-73.5984900575832, 45.5174042319493], [-73.5986432680521, 45.5172334734632], [-73.598576914514, 45.5172040131142], [-73.5984229664561, 45.5173756720754]]]}",113075,138,1000,Logement,0,2,50,9741-19-0237-8-000-0000,avenue de l' Épée  (OUT),127,3030761,Régulier,0,1906,0363.00
3169,REM05,131,174,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5985430288183, 45.5174484627062], [-73.5986093824691, 45.5174778330807], [-73.5986187605768, 45.517467385824], [-73.5987759751784, 45.517292304052], [-73.598709621502, 45.5172628437807], [-73.5985430288183, 45.5174484627062]]]}",113076,149,1000,Logement,0,2,50,9741-09-9244-6-000-0000,avenue de l' Épée  (OUT),131,3030764,Régulier,0,1906,0363.00
3182,REM05,5168,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5983980946841, 45.5184916038077], [-73.5984808270429, 45.5185279796569], [-73.5986682836491, 45.5183172344947], [-73.5985843927788, 45.5182822999747], [-73.5983980946841, 45.5184916038077]]]}",113371,75,1000,Logement,0,1,50,9742-10-0259-9-001-0001,avenue Durocher  (OUT),5168,5213095,Condominium,0,1907,0363.00
3184,REM05,527,176,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6103178042545, 45.5144148404626], [-73.6105237262387, 45.5148219488707], [-73.6106149990181, 45.5147979224376], [-73.6106510327701, 45.5148689818566], [-73.6106913404435, 45.5148583236542], [-73.6105840935951, 45.5146500941755], [-73.6106388570195, 45.5146356422981], [-73.6104993944059, 45.5143647189383], [-73.6103178042545, 45.5144148404626]]]}",113419,686,1000,Logement,0,2,50,9641-16-6736-1-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),527,3036861,Régulier,0,1885,0362.00
3192,REM05,1328,206,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6064974445725, 45.5172426198052], [-73.6058118954922, 45.5169395312762], [-73.6057453812948, 45.5169952084019], [-73.6057327322354, 45.5170059292505], [-73.6064321239323, 45.5173152148555], [-73.6064974445725, 45.5172426198052]]]}",113288,610,1000,Logement,0,2,50,9641-59-0917-3-000-0000,avenue Saint-Viateur  (OUT),1328,3036985,Régulier,0,1924,0362.00
3194,REM05,555,258,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6084465304872, 45.5192400650654], [-73.6086654579826, 45.5189966966353], [-73.6085698263226, 45.5189541310072], [-73.6083508985793, 45.519197499256], [-73.6083641074894, 45.5192034262471], [-73.6084465304872, 45.5192400650654]]]}",113508,283,1000,Logement,0,2,50,9642-31-2336-1-000-0000,avenue Outremont  (OUT),557,3036173,Régulier,0,1927,0362.00
3195,REM05,563,258,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6085441701209, 45.5192834388213], [-73.6087606669476, 45.5190389926074], [-73.6086654579826, 45.5189966966353], [-73.6084465304872, 45.5192400650654], [-73.6084630149958, 45.5192473388263], [-73.6085441701209, 45.5192834388213]]]}",113509,283,1000,Logement,0,2,50,9642-31-1542-5-000-0000,avenue Outremont  (OUT),565,3036175,Régulier,0,1927,0362.00
3203,REM05,481,310,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5967774318895, 45.5174292738278], [-73.5967032528769, 45.5175151897456], [-73.596931466762, 45.5176126384712], [-73.5970034329224, 45.5175293340759], [-73.5968910134421, 45.5174795734935], [-73.5967774318895, 45.5174292738278]]]}",113711,231,1000,Logement,0,2,50,9741-29-3360-4-000-0000,avenue Édouard-Charles  (OUT),483,3038125,Régulier,0,1912,0363.00
3206,REM05,126,272,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5991928434409, 45.5165404131757], [-73.5993564791774, 45.5163570456642], [-73.5993374609897, 45.5163486928755], [-73.5993069261363, 45.5163352205074], [-73.5992986020338, 45.5163444970002], [-73.5991453950398, 45.5162742557194], [-73.5990155821372, 45.5164197966507], [-73.5991928434409, 45.5165404131757]]]}",113758,386,1000,Logement,0,2,50,9741-08-5136-0-000-0000,avenue Bloomfield  (OUT),126,3030251,Régulier,0,1931,0362.00
3212,REM05,644,227,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6163407599918, 45.5122147498742], [-73.6162102638236, 45.5121561173747], [-73.6160438406333, 45.5123375321555], [-73.6161740210873, 45.5123965251358], [-73.6163407599918, 45.5122147498742]]]}",113863,295,1000,Logement,0,2,50,9541-73-2179-1-000-0000,avenue Saint-Germain  (OUT),644,3036961,Régulier,0,1937,0362.00
3214,REM05,385,223,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6031264588898, 45.5201737167646], [-73.6031057016597, 45.5201969536242], [-73.6032047120789, 45.5202406906702], [-73.6033644478543, 45.5200621806671], [-73.6032654374603, 45.5200183537654], [-73.6031264588898, 45.5201737167646]]]}",113874,215,1000,Logement,0,2,50,9642-72-3650-8-000-0000,avenue Querbes  (OUT),385,3033920,Régulier,0,1911,0363.00
3215,REM05,5702,379,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.605188774903, 45.5220900308881], [-73.605051611381, 45.5220291420646], [-73.6048430879907, 45.5222608848327], [-73.6049820484863, 45.5223226721796], [-73.605188774903, 45.5220900308881]]]}",113880,381,1000,Logement,0,2,50,9642-54-9678-1-000-0000,rue Hutchison  (MTL+OUT),5702,3033478,Régulier,0,1909,0363.00
3220,REM05,135,400,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5989082599592, 45.5173509548665], [-73.5987573681023, 45.5175191019098], [-73.5988402048818, 45.5175558373051], [-73.5989910965898, 45.5173876901535], [-73.5989082599592, 45.5173509548665]]]}",113970,168,1000,Logement,0,3,50,9741-09-7553-2-000-0000,avenue de l' Épée  (OUT),139,3030768,Régulier,0,1911,0363.00
3222,REM05,462,189,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6059961631, 45.5190400613663], [-73.6057800696964, 45.5192808122646], [-73.605862385722, 45.5193175430387], [-73.6060784790837, 45.519076881979], [-73.6059961631, 45.5190400613663]]]}",113938,242,1000,Logement,0,2,50,9642-51-2546-3-000-0000,avenue Bloomfield  (OUT),464,3030365,Régulier,0,1914,0362.00
3229,REM05,1093,329,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6042681996955, 45.5205609089111], [-73.6043284678901, 45.5204931793612], [-73.6040153692308, 45.5203536162009], [-73.6039539418886, 45.520422696533], [-73.6042681996955, 45.5205609089111]]]}",114088,256,1000,Logement,0,2,50,9642-62-6487-3-000-0000,avenue Saint-Viateur  (OUT),1095,3034186,Régulier,0,1924,0363.00
3230,REM05,364,200,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6065423316476, 45.5160208359894], [-73.6064525208386, 45.515982312813], [-73.6062380223096, 45.5162218033222], [-73.6063388485361, 45.5162791249038], [-73.6065624070396, 45.5160294565713], [-73.6065423316476, 45.5160208359894]]]}",114091,323,1000,Logement,0,2,50,9641-48-8707-3-000-0000,avenue Wiseman  (OUT),364,3037581,Régulier,0,1922,0362.00
3239,REM05,250,288,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6030641904937, 45.5162548585393], [-73.603194891529, 45.516312335923], [-73.60340181483, 45.516079877427], [-73.6032712196971, 45.5160224001819], [-73.6030641904937, 45.5162548585393]]]}",114337,367,1000,Logement,0,2,50,9641-78-3410-6-000-0000,avenue Outremont  (OUT),250,3036047,Régulier,0,1946,0362.00
3242,REM05,470,244,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.608600192469, 45.5169570728597], [-73.6083168723189, 45.5172562078526], [-73.6084341731348, 45.5173138719228], [-73.6087206539925, 45.5170114938941], [-73.608600192469, 45.5169570728597]]]}",114383,439,1000,Logement,0,2,50,9641-39-2119-6-000-0000,avenue Wiseman  (OUT),470,3037649,Régulier,0,1913,0362.00
3243,REM05,467,171,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6081574132518, 45.517401517277], [-73.6080746691622, 45.5173610988459], [-73.6078241419288, 45.5176409431141], [-73.6079094147712, 45.5176785695603], [-73.6081574132518, 45.517401517277]]]}",114385,287,1000,Logement,0,2,50,9641-39-6361-0-000-0000,avenue Wiseman  (OUT),467,3037651,Régulier,0,1923,0362.00
3248,REM05,322,190,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.603144283802, 45.518718968131], [-73.6030592235505, 45.5186812479502], [-73.6028679862399, 45.5188947931188], [-73.6029528353626, 45.5189324236382], [-73.603144283802, 45.518718968131]]]}",114559,222,1000,Logement,0,2,50,9642-71-5304-2-000-0000,avenue de l' Épée  (OUT),322,3030860,Régulier,0,1912,0363.00
3249,REM05,326,185,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6030386354724, 45.5189704132076], [-73.6031243302822, 45.5190084928], [-73.6033157783301, 45.5187950370086], [-73.6032300838802, 45.5187570475508], [-73.6030386354724, 45.5189704132076]]]}",114572,222,1000,Logement,0,2,50,9642-71-3912-4-000-0000,avenue de l' Épée  (OUT),326,3030868,Régulier,0,1912,0363.00
3251,REM05,327,188,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6028624079007, 45.5193678899692], [-73.6030289921887, 45.5191823548071], [-73.602937908333, 45.5191419401895], [-73.6027713238644, 45.5193274752201], [-73.6027725918115, 45.5193280140359], [-73.6028624079007, 45.5193678899692]]]}",114436,208,1000,Logement,0,2,50,9642-71-6153-2-000-0000,avenue de l' Épée  (OUT),327,3030866,Régulier,0,1910,0363.00
3252,REM05,288,203,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6023100215458, 45.5183254601389], [-73.6021023459909, 45.5185576472593], [-73.6021847638262, 45.5185942006116], [-73.6022630507075, 45.5185067475963], [-73.6023120456885, 45.5184519881331], [-73.6023639909007, 45.5183939862657], [-73.6023925449179, 45.518362103241], [-73.6023100215458, 45.5183254601389]]]}",114442,232,1000,Logement,0,2,50,9642-80-1264-3-000-0000,avenue de l' Épée  (OUT),288,3030847,Régulier,0,1910,0363.00
3253,REM05,291,191,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6021789164638, 45.5188051488375], [-73.6020798034528, 45.5187612309976], [-73.6019131117035, 45.518946764885], [-73.6019416409528, 45.5189593384127], [-73.6020122249111, 45.518990682868], [-73.6021789164638, 45.5188051488375]]]}",114444,223,1000,Logement,0,2,50,9642-81-2711-0-000-0000,avenue de l' Épée  (OUT),291,3030850,Régulier,0,1912,0363.00
3260,REM05,325,190,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6026736887449, 45.5192841865191], [-73.6027713238644, 45.5193274752201], [-73.602937908333, 45.5191419401895], [-73.602839533692, 45.5190982923242], [-73.6026736887449, 45.5192841865191]]]}",114700,223,1000,Logement,0,2,50,9642-71-6949-3-000-0000,avenue de l' Épée  (OUT),325,3030862,Régulier,0,1910,0363.00
3271,REM05,280,214,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6029796312819, 45.5177052583252], [-73.602980685085, 45.5177041774621], [-73.6028987960859, 45.5176677141948], [-73.6026845900298, 45.5179056678195], [-73.6027670074526, 45.517942310749], [-73.6028555132236, 45.5178436890218], [-73.6029796312819, 45.5177052583252]]]}",115166,239,1000,Logement,0,2,50,9641-79-6691-6-000-0000,avenue Bloomfield  (OUT),280,3030335,Régulier,0,1926,0362.00
3272,REM05,192,145,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6001932134108, 45.5169816746379], [-73.6002925328227, 45.5170255039543], [-73.6006214821626, 45.516655434361], [-73.6005233247956, 45.5166117842907], [-73.6001932134108, 45.5169816746379]]]}",115085,434,1000,Logement,0,2,50,9641-98-5582-8-000-0000,avenue Bloomfield  (OUT),192,3030277,Régulier,0,1907,0362.00
3273,REM05,196,225,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6006214821626, 45.516655434361], [-73.6002925328227, 45.5170255039543], [-73.6003918522288, 45.5170692431914], [-73.6007215414838, 45.5166998926045], [-73.6006214821626, 45.516655434361]]]}",115086,434,1000,Logement,0,2,50,9641-98-4787-4-000-0000,avenue Bloomfield  (OUT),196,3030279,Régulier,0,1900,0362.00
3274,REM05,513,311,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6057472052497, 45.5211253335197], [-73.6055410051794, 45.5213540156962], [-73.605585915797, 45.5213739525739], [-73.6056399142654, 45.5213979307017], [-73.6058460086797, 45.5211693384391], [-73.6057472052497, 45.5211253335197]]]}",115124,276,1000,Logement,0,2,50,9642-53-4378-5-000-0000,avenue Querbes  (OUT),515,3033956,Régulier,0,1925,0363.00
3278,REM05,559,245,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6079534727156, 45.5195726052767], [-73.6078540360993, 45.5195281528019], [-73.6076345746256, 45.5197712501788], [-73.6076920598691, 45.5197969339198], [-73.607734011498, 45.5198157028425], [-73.6079534727156, 45.5195726052767]]]}",115259,294,1000,Logement,0,2,50,9642-32-7800-9-000-0000,avenue Champagneur  (OUT),561,3030642,Régulier,0,1949,0362.00
3279,REM05,565,197,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.607734011498, 45.5198157028425], [-73.6078073474288, 45.5198483910079], [-73.6078492989623, 45.5198670698955], [-73.6080687598823, 45.5196239721105], [-73.6079534727156, 45.5195726052767], [-73.607734011498, 45.5198157028425]]]}",115260,341,1000,Logement,0,2,50,9642-32-7006-3-000-0000,avenue Champagneur  (OUT),565,3030644,Régulier,0,1920,0362.00
3281,REM05,293,176,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6021789164638, 45.5188051488375], [-73.6020122249111, 45.518990682868], [-73.6020163457721, 45.5189924790427], [-73.6021111271132, 45.5190346009531], [-73.6021319899063, 45.5190113641752], [-73.6022778183071, 45.5188489767874], [-73.6021789164638, 45.5188051488375]]]}",115018,223,1000,Logement,0,2,50,9642-81-2016-4-000-0000,avenue de l' Épée  (OUT),293,3030852,Régulier,0,1920,0363.00
3282,REM05,289,190,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6023925449179, 45.518362103241], [-73.6024161466735, 45.518335714207], [-73.602468512842, 45.5182770819642], [-73.602520352318, 45.5182191701115], [-73.6026003239749, 45.5181298254993], [-73.6025179062227, 45.5180930924583], [-73.6023100215458, 45.5183254601389], [-73.6023925449179, 45.518362103241]]]}",115151,232,1000,Logement,0,2,50,9642-70-9639-9-000-0000,avenue Bloomfield  (OUT),289,3030329,Régulier,0,1910,0363.00
3283,REM05,287,197,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6021862896406, 45.5182705853188], [-73.6022281322401, 45.5182890863878], [-73.6023100215458, 45.5183254601389], [-73.6025179062227, 45.5180930924583], [-73.6023941746255, 45.5180382178608], [-73.6021862896406, 45.5182705853188]]]}",115418,348,1000,Logement,0,2,50,9642-80-0435-0-000-0000,avenue Bloomfield  (OUT),287,3030328,Régulier,0,1910,0363.00
3289,REM05,579,193,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.607985298498, 45.5199277764976], [-73.6080808259597, 45.5199704326992], [-73.6080831508207, 45.5199715104122], [-73.6083026111381, 45.5197284121831], [-73.6081841530122, 45.51967542872], [-73.6079645869805, 45.5199186168165], [-73.607985298498, 45.5199277764976]]]}",115471,351,1000,Logement,0,2,50,9642-32-5217-8-000-0000,avenue Champagneur  (OUT),579,3030648,Régulier,0,1919,0362.00
