,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
674,REM19,1600,399,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5872049411226, 45.4970318064834], [-73.5872518130069, 45.4969716553084], [-73.5869233746106, 45.4968332263538], [-73.5868750242609, 45.4968929285544], [-73.5872049411226, 45.4970318064834]]]}",3125,230,1000,Logement,0,3,50,9739-96-9571-3-000-0000,avenue des Pins Ouest  (MTL),1600,1003821,Régulier,0,1900,0129.01
675,REM19,3678,591,16,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5836381493878, 45.501780960306], [-73.5836751955014, 45.5017290572123], [-73.5837179133705, 45.5016711209997], [-73.5838110715839, 45.5015496188387], [-73.5838701305676, 45.501470911192], [-73.583475634681, 45.5012827639697], [-73.5831078210645, 45.5016653485802], [-73.5835605995962, 45.5018836891733], [-73.5836381493878, 45.501780960306]]]}",3126,2051,1000,Logement,0,3,50,9840-21-7487-8-000-0000,rue de la Montagne  (MTL),3702,1036369,Régulier,0,1915,0129.01
677,REM19,3467,1237,23,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5819963273565, 45.5000435922097], [-73.581773691102, 45.4999409797516], [-73.5816991891699, 45.5000224767625], [-73.5817091168434, 45.5000269693136], [-73.5814391377099, 45.5003222492809], [-73.5815350406445, 45.5003694272114], [-73.5816329505256, 45.5004175935502], [-73.5819963273565, 45.5000435922097]]]}",3130,975,1000,Logement,0,3,50,9840-40-1332-2-000-0000,avenue du Musée  (MTL),3467,1036481,Régulier,0,1885,0129.02
679,REM19,3443,168,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5812903041759, 45.4997249814927], [-73.5812104597965, 45.4996879611501], [-73.5811229900957, 45.4997796362212], [-73.5812027288743, 45.4998165667065], [-73.5812903041759, 45.4997249814927]]]}",3132,92,1000,Logement,0,2,50,9839-49-5283-6-000-0000,avenue du Musée  (MTL),3443,1036489,Régulier,0,1925,0129.02
680,REM19,3595,174,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.583589513511, 45.4996819253603], [-73.5836630710372, 45.4996062773515], [-73.583483943272, 45.4995211849891], [-73.5834110191432, 45.4995970124074], [-73.583589513511, 45.4996819253603]]]}",3133,172,1000,Logement,0,2,50,9839-29-7067-3-000-0000,rue Redpath  (MTL),3595,1003509,Régulier,0,1967,0129.01
681,REM19,1975,4648,62,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5789685211433, 45.4901900392155], [-73.5791329592594, 45.4902857681715], [-73.5790516949206, 45.4903546692316], [-73.5792112747734, 45.4904470716861], [-73.579247953547, 45.4904153686423], [-73.57942869157, 45.4902447060095], [-73.5794659983109, 45.4902094927232], [-73.5795371704507, 45.4902432806303], [-73.5797410683595, 45.4900340842809], [-73.5794589150064, 45.4899000110438], [-73.5791702217007, 45.4900681388044], [-73.5789685211433, 45.4901900392155]]]}",3139,1680,1000,Logement,0,6,50,9838-59-9615-6-000-0000,boulevard René-Lévesque Ouest  (MTL),1975,1002432,Régulier,0,1982,0066.02
691,REM19,16,300,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5820599527587, 45.4978514956357], [-73.5821439386674, 45.4977622521343], [-73.5820540641911, 45.4977210998994], [-73.5819525855551, 45.4978289844531], [-73.5820342226293, 45.497866452967], [-73.5820519263407, 45.4978478116853], [-73.5820599527587, 45.4978514956357]]]}",3174,121,1000,Logement,0,4,50,9839-37-8766-2-000-0000,place de Chelsea  (MTL),16,1003638,Régulier,0,1923,0129.01
694,REM19,1910,504,10,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5816734760459, 45.4932604140984], [-73.5818184931401, 45.4933446338987], [-73.5818720373314, 45.4932990590027], [-73.5815727089586, 45.4931251364066], [-73.581519376013, 45.4931708909993], [-73.5816734760459, 45.4932604140984]]]}",3181,195,1000,Logement,0,3,50,9839-42-1359-3-000-0000,boulevard De Maisonneuve Ouest  (MTL+WMT),1910,1037799,Régulier,0,1885,0065.01
695,REM19,1554,454,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5866374166776, 45.4977613622776], [-73.5866962972964, 45.4976855434343], [-73.5863287853877, 45.4975333734946], [-73.5862692684466, 45.4976073927696], [-73.5866374166776, 45.4977613622776]]]}",3182,322,1000,Logement,0,3,50,9839-07-4050-8-000-0000,avenue des Pins Ouest  (MTL),1554,1003801,Régulier,0,1910,0129.01
696,REM19,1558,289,9,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5866962972964, 45.4976855434343], [-73.5867400101488, 45.4976293545691], [-73.5863735545717, 45.4974776339354], [-73.5863653383082, 45.4974879893519], [-73.5863287853877, 45.4975333734946], [-73.5866962972964, 45.4976855434343]]]}",3183,239,1000,Logement,0,3,50,9839-07-3643-1-000-0000,avenue des Pins Ouest  (MTL),1558,1003803,Régulier,0,1910,0129.01
697,REM19,1562,387,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5867400101488, 45.4976293545691], [-73.5867837230526, 45.4975732556798], [-73.5864184293444, 45.4974219842712], [-73.5863735545717, 45.4974776339354], [-73.5867400101488, 45.4976293545691]]]}",3184,238,1000,Logement,0,4,50,9839-07-3336-2-000-0000,avenue des Pins Ouest  (MTL),1562,1003805,Régulier,0,1911,0129.01
698,REM19,2090,164,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5809023290393, 45.4906623201509], [-73.5810719210647, 45.4907430137954], [-73.5811318967898, 45.4906948248582], [-73.5809577643375, 45.4906121546699], [-73.5809023290393, 45.4906623201509]]]}",3185,116,1000,Logement,0,2,50,9838-49-6775-2-000-0000,rue Tupper  (MTL+WMT),2090,1037450,Régulier,0,1900,0066.02
715,REM19,7,175,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5814709631761, 45.4989708910078], [-73.5815210203396, 45.4989185693291], [-73.5813648169428, 45.4988447963966], [-73.5813146541575, 45.4988971180827], [-73.5814709631761, 45.4989708910078]]]}",3243,103,1000,Logement,0,2,50,9839-48-3790-4-000-0000,rue Redpath-Court  (MTL),7,1003563,Régulier,0,1923,0129.01
716,REM19,9,171,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5814206948349, 45.4990232128146], [-73.5814709631761, 45.4989708910078], [-73.5813146541575, 45.4988971180827], [-73.5812645968217, 45.4989494396713], [-73.5814206948349, 45.4990232128146]]]}",3244,103,1000,Logement,0,2,50,9839-48-4196-3-000-0000,rue Redpath-Court  (MTL),9,1003565,Régulier,0,1923,0129.01
721,REM19,1420,1199,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5822423387003, 45.4922046562167], [-73.5826988184739, 45.491815286192], [-73.5825485230865, 45.4917280115334], [-73.5820920429806, 45.4921173809637], [-73.5822423387003, 45.4922046562167]]]}",3250,855,1000,Logement,0,3,50,9839-31-5919-3-000-0000,rue du Fort  (MTL),1420,1037562,Régulier,0,1905,0065.02
722,REM19,24,168,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5811549800492, 45.4998601572722], [-73.5810751355671, 45.4998231368361], [-73.5809896714207, 45.4999152603447], [-73.5810695158481, 45.499952190847], [-73.5811549800492, 45.4998601572722]]]}",3251,91,1000,Logement,0,2,50,9839-49-6398-1-000-0000,place De Richelieu  (MTL),24,1036527,Régulier,0,1925,0129.02
730,REM19,2000,9859,160,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5821602639036, 45.4933121710445], [-73.5818745190861, 45.493555177713], [-73.5821179767319, 45.4936966521596], [-73.5824036156839, 45.4934536449645], [-73.5821602639036, 45.4933121710445]]]}",3265,865,1000,Logement,0,21,50,9839-32-7989-2-000-0000,rue Saint-Marc  (MTL),2000,1037293,Régulier,0,1975,0065.01
731,REM19,2100,326,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5813221538224, 45.4905425110872], [-73.5810680774907, 45.4904176911434], [-73.581014867052, 45.4904737946523], [-73.581261756832, 45.490591060398], [-73.5813221538224, 45.4905425110872]]]}",3266,174,1000,Logement,0,3,50,9838-49-5456-0-000-0000,rue Tupper  (MTL+WMT),2100,1037452,Régulier,0,1895,0066.02
732,REM19,2104,196,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5811122263865, 45.4903712233154], [-73.5810680774907, 45.4904176911434], [-73.5813221538224, 45.4905425110872], [-73.581375910444, 45.4904994560593], [-73.5811122263865, 45.4903712233154]]]}",3267,153,1000,Logement,0,2,50,9838-49-5051-9-000-0000,rue Tupper  (MTL+WMT),2104,1037454,Régulier,0,1900,0066.02
733,REM19,2108,197,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.581428928947, 45.490456851498], [-73.5811564806067, 45.490324665402], [-73.5811122263865, 45.4903712233154], [-73.581375910444, 45.4904994560593], [-73.581428928947, 45.490456851498]]]}",3268,159,1000,Logement,0,2,50,9838-49-4746-5-000-0000,rue Tupper  (MTL+WMT),2108,1037456,Régulier,0,1900,0066.02
736,REM19,1900,4419,95,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5827810034811, 45.4936730453606], [-73.5824990618507, 45.4939182106551], [-73.582605424003, 45.4939800490668], [-73.5828986671021, 45.4937414448105], [-73.5827810034811, 45.4936730453606]]]}",3290,398,1000,Logement,0,12,50,9839-33-3525-6-000-0000,avenue Lincoln  (MTL),1900,1037907,Régulier,0,1959,0065.01
738,REM19,1441,231,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5810498795328, 45.4935482963662], [-73.5812224281444, 45.4934037348117], [-73.5811388827202, 45.4933552878802], [-73.5809664395747, 45.493499849235], [-73.5810498795328, 45.4935482963662]]]}",3308,178,1000,Logement,0,2,50,9839-42-6183-2-000-0000,rue Saint-Marc  (MTL),1443,1037265,Régulier,0,1900,0065.01
739,REM19,1445,258,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5813066075515, 45.4934526311962], [-73.5812224281444, 45.4934037348117], [-73.5810498795328, 45.4935482963662], [-73.5811239187312, 45.4935908105653], [-73.5811581754932, 45.4935620784194], [-73.5811687375083, 45.4935681904485], [-73.5811950888885, 45.493546123401], [-73.5813066075515, 45.4934526311962]]]}",3309,174,1000,Logement,A,2,50,9839-42-5588-3-000-0000,rue Saint-Marc  (MTL),1445,1037267,Régulier,0,1900,0065.01
746,REM19,3484,3779,62,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5801678692667, 45.5023449317104], [-73.580362425799, 45.502143570645], [-73.5804218673883, 45.5020819735951], [-73.5800890589058, 45.5019226498126], [-73.5800186560664, 45.5019955034961], [-73.5800290069103, 45.5020005358534], [-73.5798261236944, 45.5022106314966], [-73.5799858829073, 45.5022560562035], [-73.5801678692667, 45.5023449317104]]]}",3340,1105,1000,Logement,0,6,50,9840-52-3948-8-000-0000,rue Stanley  (MTL),3484,1037483,Régulier,0,1961,0129.02
747,REM19,2115,894,15,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5819662411152, 45.4908006011644], [-73.5818991750725, 45.4907617722118], [-73.5815852864708, 45.4905803005818], [-73.5815054950675, 45.4906443426999], [-73.5818440981026, 45.4908402857451], [-73.581889301676, 45.4908664413653], [-73.5819662411152, 45.4908006011644]]]}",3341,366,1000,Logement,0,4,50,9838-49-1080-2-000-0000,rue Tupper  (MTL+WMT),2115,1037484,Régulier,0,1910,0066.02
748,REM19,3487,600,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5797213750929, 45.5023286854772], [-73.5795723853873, 45.5022857727036], [-73.5792957204289, 45.5025708829354], [-73.5794250015828, 45.5026341481906], [-73.5797213750929, 45.5023286854772]]]}",3342,487,1000,Logement,0,3,50,9840-52-8784-2-000-0000,rue Stanley  (MTL),3489,1037485,Régulier,0,1900,0129.02
769,REM19,1271,163,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5804369974605, 45.4916557235142], [-73.5805063876302, 45.4916962615515], [-73.5807244653963, 45.4915132415198], [-73.5806551808236, 45.4914727035391], [-73.5804369974605, 45.4916557235142]]]}",3449,181,1000,Logement,0,2,50,9839-50-0176-5-000-0000,rue du Fort  (MTL),1271,1037588,Régulier,0,1885,0066.01
780,REM19,3449,346,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5778835924912, 45.5026579777642], [-73.5777965612883, 45.5026154703812], [-73.577513884482, 45.5029115595202], [-73.5776009159289, 45.5029540671161], [-73.5778835924912, 45.5026579777642]]]}",3535,334,1000,Logement,0,3,50,9840-73-2821-4-000-0000,rue Peel  (MTL),3449,1037615,Régulier,0,1865,0129.02
781,REM19,2050,862,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5847878743199, 45.4916759751364], [-73.5847821700986, 45.491672199657], [-73.5847369646777, 45.4916461351798], [-73.5847518251865, 45.4916334351177], [-73.5846856015503, 45.4915953271271], [-73.5843960787076, 45.4918393329027], [-73.5845133178046, 45.4919073710523], [-73.5847878743199, 45.4916759751364]]]}",3536,409,1000,Logement,0,3,50,9839-10-8896-4-000-0000,rue Chomedey  (MTL),2050,1037616,Régulier,0,1915,0065.02
782,REM19,3445,317,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5777965612883, 45.5026154703812], [-73.5777133324597, 45.502574760205], [-73.5774306554202, 45.5028708491403], [-73.577513884482, 45.5029115595202], [-73.5777965612883, 45.5026154703812]]]}",3537,314,1000,Logement,0,3,50,9840-73-3516-9-000-0000,rue Peel  (MTL),3445,1037617,Régulier,0,9999,0129.02
783,REM19,3433,400,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5775467696132, 45.502493339741], [-73.5774635411444, 45.5024526293816], [-73.5771808634051, 45.5027487177055], [-73.5772641976565, 45.5027894281972], [-73.5775467696132, 45.502493339741]]]}",3538,314,1000,Logement,0,3,50,9840-73-5402-0-000-0000,rue Peel  (MTL),3433,1037622,Régulier,0,1865,0129.02
791,REM19,1432,276,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5837146440217, 45.4909622208737], [-73.5833648330462, 45.4912569343895], [-73.5834192264287, 45.4912883922928], [-73.583548969453, 45.4911787757721], [-73.5837686146713, 45.4909933189495], [-73.5837146440217, 45.4909622208737]]]}",3551,234,1000,Logement,0,2,50,9839-20-6725-6-000-0000,rue Chomedey  (MTL),1432,1037604,Régulier,0,1900,0065.02
795,REM19,1563,670,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5864622502883, 45.4973674153035], [-73.5864631983518, 45.4973662446759], [-73.5865317740641, 45.4972810592925], [-73.5861730279784, 45.4971308620484], [-73.5861021282647, 45.4972148790602], [-73.5864622502883, 45.4973674153035]]]}",3564,357,1000,Logement,0,3,50,9839-07-5305-5-000-0000,avenue du Docteur-Penfield  (MTL),1563,1003980,Régulier,0,1910,0129.01
796,REM19,1535,410,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5818072211788, 45.4967112845577], [-73.5817716019149, 45.4967476672704], [-73.5822212861964, 45.4969553185115], [-73.582255691444, 45.4968825793259], [-73.5821712038847, 45.4968435831319], [-73.5818347332587, 45.4966882266196], [-73.5818249287745, 45.4966955230837], [-73.5818157580377, 45.4967031790653], [-73.5818072211788, 45.4967112845577]]]}",3565,336,1000,Logement,0,3,50,9839-36-8857-1-000-0000,rue Sherbrooke Ouest  (MTL+MTO+WMT),1535,1003031,Régulier,0,1895,0129.01
802,REM19,3465,267,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5828919395823, 45.498435219933], [-73.5831135581885, 45.4982074664329], [-73.5829989688188, 45.4981548138115], [-73.5827811491776, 45.4983823843522], [-73.5828919395823, 45.498435219933]]]}",3593,117,1000,Logement,0,1,50,9839-38-1722-0-001-0002,rue Simpson  (MTL),3465,1003605,Condominium,    102,1900,0129.01
803,REM19,1818,359,9,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5777884387705, 45.4924243896056], [-73.5780148752731, 45.4925545452768], [-73.5780895033429, 45.4924912290938], [-73.5778629613925, 45.4923610736409], [-73.5778249095565, 45.4923934071168], [-73.5777884387705, 45.4924243896056]]]}",3595,209,1000,Logement,0,3,50,9839-71-0772-7-000-0000,rue Baile  (MTL),1820,1037389,Régulier,0,1885,0066.01
805,REM19,1812,198,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5779215901058, 45.4926338029276], [-73.5780148752731, 45.4925545452768], [-73.5777884387705, 45.4924243896056], [-73.5777186592725, 45.4924836526018], [-73.5776950478459, 45.492503557152], [-73.5779215901058, 45.4926338029276]]]}",3597,265,1000,Logement,0,2,50,9839-71-1480-6-000-0000,rue Baile  (MTL),1812,1037391,Régulier,0,1885,0066.01
811,REM19,2150,832,18,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5819367435878, 45.4899617957781], [-73.5818692666293, 45.4899299865667], [-73.5817900684822, 45.489892696123], [-73.5816958716353, 45.4899915760633], [-73.5818949202351, 45.4900831366016], [-73.5820056988945, 45.4899942338408], [-73.5819367435878, 45.4899617957781]]]}",3607,255,1000,Logement,0,4,50,9838-48-0199-3-000-0000,rue Tupper  (MTL+WMT),2150,1037471,Régulier,0,1900,0066.02
812,REM19,2165,0,200,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5819709596322, 45.4902705378883], [-73.5823369181727, 45.4904834685652], [-73.5826094689398, 45.4902501894159], [-73.5822539668328, 45.490043371612], [-73.5819709596322, 45.4902705378883]]]}",3641,1226,1000,Logement,0,21,50,9838-39-6730-8-000-0000,rue Tupper  (MTL+WMT),2165,1037475,Régulier,0,1974,0066.02
822,REM19,2214,372,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5807928576751, 45.4884939214034], [-73.5810396072827, 45.4887407780017], [-73.5811155289906, 45.4887022971203], [-73.5808687792198, 45.4884554406845], [-73.5807928576751, 45.4884939214034]]]}",3682,245,1000,Logement,0,3,50,9838-47-7144-4-000-0000,boulevard René-Lévesque Ouest  (MTL),2214,1002274,Régulier,0,1900,0066.02
824,REM19,2069,1222,17,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5833954393681, 45.4922601559181], [-73.5832912011855, 45.4923489652291], [-73.5836522146423, 45.4925594654051], [-73.5837564525115, 45.492470565775], [-73.5833954393681, 45.4922601559181]]]}",3688,468,1000,Logement,0,4,50,9839-21-7169-4-000-0000,boulevard De Maisonneuve Ouest  (MTL+WMT),2069,1037746,Régulier,0,1900,0065.02
