index,ID_UEV,postal_code,tract,street_name,street_number
233334,1027039,H2L 1C4,144.0,rue Saint-André  (MTL),3915
233882,1033785,H2J 2K6,147.0,rue Rachel Est  (MTL),1685
234677,1027168,H2L 3R3,144.0,rue de Mentana  (MTL),3744
234934,1027347,H2L 3R4,144.0,rue de Mentana  (MTL),3667
235976,1017340,H2L 3M8,142.0,avenue du Parc-La Fontaine  (MTL),4052
236203,1027106,H2L 3V6,144.0,rue Saint-André  (MTL),3751
236603,1032327,H2L 1M4,49.0,rue Panet  (MTL),2279
236657,1032230,H2L 3E1,49.0,rue de la Visitation  (MTL),2217
237221,1027385,H2L 1G2,144.0,avenue du Parc-La Fontaine  (MTL),3752
237223,1098437,H2L 1M1,50.0,rue de la Visitation  (MTL),2256
237646,1027257,H2L 3R9,144.0,rue de Mentana  (MTL),3999
238447,1034838,H2K 4B7,149.0,rue Dorion  (MTL),3549
238849,1035383,H2K 1B3,48.0,rue Sherbrooke Est  (MTE+MTL),1804
240007,1027319,H2L 3R4,144.0,rue de Mentana  (MTL),3743
241496,5231046,H2L 3C7,50.0,rue Sherbrooke Est  (MTE+MTL),1290
241518,1032598,H2L 2T1,49.0,rue De Champlain  (MTL),2261
243674,1027579,H2L 1C6,144.0,rue Napoléon  (MTL),977
243768,1027192,H2L 3R6,144.0,rue de Mentana  (MTL),3880
246098,1034373,H2K 4G2,149.0,rue Cartier  (MTL),3578
246116,1034149,H2K 4G2,149.0,avenue Papineau  (MTL),3505
248399,5232126,H2K 1A2,149.0,rue Cartier  (MTL),3610
248601,1027339,H2L 3R4,144.0,rue de Mentana  (MTL),3693
248936,5132161,H2K 4G3,149.0,rue Cartier  (MTL),4043
248948,1115395,H2L 2Y3,49.0,rue Plessis  (MTL),2264
249234,5071763,H2L 1G1,144.0,avenue du Parc-La Fontaine  (MTL),3766
249583,1034746,H2K 4B6,149.0,rue Dorion  (MTL),3536
249987,5142978,H2K 4G2,149.0,rue Cartier  (MTL),3524
250743,1032865,H2K 4J6,49.0,avenue Papineau  (MTL),2262
251275,1034365,H2K 4G2,149.0,rue Cartier  (MTL),3542
251886,1027047,H2L 3V9,144.0,rue Saint-André  (MTL),3853
252660,1027084,H2L 5A2,144.0,rue Saint-André  (MTL),3815
253697,5203670,H2L 3R3,144.0,rue de Mentana  (MTL),3738
253853,5203667,H2L 3R3,144.0,rue de Mentana  (MTL),3732
254134,1027445,H2L 3M6,144.0,avenue du Parc-La Fontaine  (MTL),3928
254503,1035299,H2K 1A1,149.0,rue Gauthier  (MTL),1835
255768,1033758,H2J 2K3,147.0,rue Rachel Est  (MTL),1477
255863,1034779,H2K 4B9,149.0,rue Dorion  (MTL),4054
256006,1101788,H2K 4G4,149.0,rue Cartier  (MTL),4116
256905,1032443,H2L 2Y3,49.0,rue Plessis  (MTL),2250
257909,5196746,H2K 4G3,149.0,rue Cartier  (MTL),4021
258121,1034164,H2K 1B3,48.0,avenue Papineau  (MTL),2285
258271,1035295,H2H 1P4,149.0,rue Rachel Est  (MTL),1828
259332,1027634,H2L 1E8,144.0,rue de Mentana  (MTL),3767
260189,1040413,H2L 3G4,50.0,rue Beaudry  (MTL),2189
261068,1027198,H2L 3R8,144.0,rue de Mentana  (MTL),3908
261840,1027262,H2L 3R9,144.0,rue de Mentana  (MTL),3983
261855,1027285,H2L 3R7,144.0,rue de Mentana  (MTL),3891
262227,1040538,H2L 3C7,50.0,rue de la Visitation  (MTL),2236
262882,1115345,H2L 3R5,144.0,rue Barrière  (MTL),963
263521,1027355,H2L 3M4,144.0,avenue du Parc-La Fontaine  (MTL),3690
264485,1040535,H2L 3C7,50.0,rue de la Visitation  (MTL),2202
264544,1027572,H2L 1C4,144.0,rue Napoléon  (MTL),925
264759,1032867,H2K 4J6,49.0,avenue Papineau  (MTL),2270
265528,1032871,H2H 1P4,149.0,avenue Papineau  (MTL),4159
265833,5202051,H2K 1A4,149.0,rue Gauthier  (MTL),1879
268194,1034846,H2K 4B7,149.0,rue Dorion  (MTL),3521
268235,1034426,H2K 4G3,149.0,rue Cartier  (MTL),4061
269264,5191025,H2L 1E9,144.0,rue Roy Est  (MTL),977
269742,5167259,H2L 3V6,144.0,rue Saint-André  (MTL),3727
270745,1032441,H2L 2Y3,49.0,rue Plessis  (MTL),2240
271811,1027313,H2L 3R5,144.0,rue de Mentana  (MTL),3765
271887,1035388,H2L 1M5,49.0,rue Sherbrooke Est  (MTE+MTL),1656
272397,1027086,H2L 5A2,144.0,rue Saint-André  (MTL),3811
272750,1027590,H2L 1C7,144.0,rue Napoléon  (MTL),970
273771,1115241,H2L 3A4,49.0,rue Panet  (MTL),2235
273960,1027251,H2L 3R9,144.0,rue de Mentana  (MTL),4017
274025,1034771,H2K 4B9,149.0,rue Dorion  (MTL),4036
274514,1035405,H2L 1M2,49.0,rue Sherbrooke Est  (MTE+MTL),1312
275783,1115344,H2L 3R5,144.0,rue Barrière  (MTL),959
275808,1034461,H2K 4G1,149.0,rue Cartier  (MTL),3531
277126,1029519,H2J 2G1,147.0,rue Garnier  (MTL),4219
277995,1032881,H2K 4K2,149.0,avenue Papineau  (MTL),4105
278753,1035326,H2K 1A3,149.0,rue Gauthier  (MTL),1904
278772,1033789,H2J 2G1,147.0,avenue Bureau  (MTL),99999
279092,1027470,H2L 3M7,144.0,avenue du Parc-La Fontaine  (MTL),3996
279128,1027178,H2L 1E7,144.0,rue de Mentana  (MTL),3774
279178,1040587,H2L 1L8,50.0,rue Sherbrooke Est  (MTE+MTL),1160
280136,1034832,H2K 4B7,149.0,rue Dorion  (MTL),3573
280453,1035395,H2L 1M4,49.0,rue Sherbrooke Est  (MTE+MTL),1366
281016,1034773,H2K 4B9,149.0,rue Dorion  (MTL),4034
281500,1032321,H2L 1M2,49.0,rue Panet  (MTL),2290
282033,1032331,H2L 1M4,49.0,rue Panet  (MTL),2263
282126,1109518,H2K 1A4,149.0,rue Gauthier  (MTL),1893
282249,1029074,H2J 2E9,147.0,rue Garnier  (MTL),4220
282609,1034341,H2K 4G2,149.0,rue Cartier  (MTL),3454
283171,1027154,H2L 3R3,144.0,rue de Mentana  (MTL),3692
283466,1116967,H2L 3R8,144.0,rue de Mentana  (MTL),99999
283836,5249431,H2L 1G2,144.0,rue Barrière  (MTL),980
284669,1034777,H2K 4B9,149.0,rue Dorion  (MTL),4050
285007,1035309,H2K 1A6,149.0,rue Gauthier  (MTL),1955
286296,5067652,H2K 1A2,149.0,avenue Papineau  (MTL),3597
286341,1027045,H2L 3V9,144.0,rue Saint-André  (MTL),3859
286606,1035294,H2H 1P4,149.0,rue Rachel Est  (MTL),1846
287900,1027688,H2L 3R2,144.0,rue Cherrier  (MTL),953
288140,1118822,H2L 3R3,144.0,rue de Mentana  (MTL),3702
289877,1034406,H2H 1P4,149.0,rue Cartier  (MTL),4106
290781,1027376,H2L 3M4,144.0,avenue du Parc-La Fontaine  (MTL),3736
292287,1032903,H2K 4K2,149.0,avenue Papineau  (MTL),4017
293194,1027152,H2L 3R3,144.0,rue de Mentana  (MTL),3688
293323,1035397,H2L 3A4,49.0,rue Sherbrooke Est  (MTE+MTL),1350
293408,1034828,H2K 4B7,149.0,rue Dorion  (MTL),3603
294217,1027128,H2L 1G6,144.0,rue Saint-André  (MTL),3687
294670,1027680,H2L 1J1,144.0,rue Cherrier  (MTL),935
294771,5006418,H2L 3M6,144.0,avenue du Parc-La Fontaine  (MTL),3878
295194,1034756,H2K 4B6,149.0,rue Dorion  (MTL),3570
295323,1034724,H2K 4B6,149.0,rue Dorion  (MTL),3456
295379,1035328,H2K 1A3,149.0,rue Gauthier  (MTL),1894
295387,1040591,H2L 1M1,50.0,rue Sherbrooke Est  (MTE+MTL),1258
295661,1027690,H2L 1J2,144.0,rue Cherrier  (MTL),961
296052,5269847,H2K 4G2,149.0,rue Cartier  (MTL),3534
296403,1124593,H2L 2T1,49.0,rue Sherbrooke Est  (MTE+MTL),1560
296817,1032891,H2K 4K2,149.0,avenue Papineau  (MTL),4055
298059,1027678,H2L 1J1,144.0,rue Cherrier  (MTL),929
298102,1027088,H2L 5A2,144.0,rue Saint-André  (MTL),3807
298638,1033783,H2J 2K6,147.0,rue Rachel Est  (MTL),1675
300962,1027353,H2L 3M4,144.0,avenue du Parc-La Fontaine  (MTL),3680
301806,5094182,H2L 3A8,145.0,avenue Calixa-Lavallée  (MTL),3700
301819,1027104,H2L 3V6,144.0,rue Saint-André  (MTL),3757
301820,1027577,H2L 3R9,144.0,rue Napoléon  (MTL),965
302866,1124109,H2L 4M1,49.0,rue Sherbrooke Est  (MTE+MTL),99999
303050,1040593,H2L 1M1,50.0,rue Sherbrooke Est  (MTE+MTL),1270
303082,1034428,H2K 4G3,149.0,rue Cartier  (MTL),4055
303746,5006948,H2K 4B7,149.0,rue Dorion  (MTL),3583
304548,1032875,H2K 4K2,149.0,avenue Papineau  (MTL),4135
304582,1027275,H2L 3R7,144.0,rue de Mentana  (MTL),3921
305308,1027695,H2L 1J2,144.0,rue Cherrier  (MTL),977
306281,1119572,H2L 3R9,144.0,rue de Mentana  (MTL),4035
306976,1027186,H2L 3R6,144.0,rue de Mentana  (MTL),3852
307842,1034418,H2K 4G3,149.0,rue Cartier  (MTL),4091
307889,1034151,H2K 4K1,149.0,avenue Papineau  (MTL),3485
308477,1027335,H2L 3R4,144.0,rue de Mentana  (MTL),3711
308653,1032895,H2K 4K2,149.0,avenue Papineau  (MTL),4047
309324,1033775,H2J 4A7,147.0,rue Rachel Est  (MTL),1595
309553,1116557,H2J 2K1,146.0,rue Rachel Est  (MTL),1311
311553,1034714,H2K 1B8,149.0,rue Dorion  (MTL),3420
313661,5154321,H2J 2J9,146.0,rue Rachel Est  (MTL),1285
313710,1034726,H2K 4B6,149.0,rue Dorion  (MTL),3464
313940,1027686,H2L 3R1,144.0,rue Cherrier  (MTL),949
314713,1017414,H2J 2K1,146.0,rue Rachel Est  (MTL),1303
314749,1027164,H2L 3R3,144.0,rue de Mentana  (MTL),3730
314842,1034416,H2K 4G3,149.0,rue Cartier  (MTL),4097
315446,1034732,H2K 4B6,149.0,rue Dorion  (MTL),3486
316262,1035307,H2K 1A4,149.0,rue Gauthier  (MTL),1903
316454,1034479,H2K 4G1,149.0,rue Cartier  (MTL),3467
316571,1032869,H2H 1P4,149.0,avenue Papineau  (MTL),4169
316923,1032887,H2K 4K2,149.0,avenue Papineau  (MTL),4075
317355,1034446,H2K 4G1,149.0,rue Cartier  (MTL),3591
317473,1034159,H2K 4J7,149.0,avenue Papineau  (MTL),3425
317484,1027255,H2L 3R9,144.0,rue de Mentana  (MTL),4005
317959,5154320,H2J 2J9,146.0,rue Rachel Est  (MTL),1279
319378,1034367,H2K 4G2,149.0,rue Cartier  (MTL),3552
319595,1032315,H2L 3A6,49.0,rue Panet  (MTL),2266
319650,1027108,H2L 3V6,144.0,rue Saint-André  (MTL),3741
319660,1034392,H2K 4G4,149.0,rue Cartier  (MTL),4064
320836,1032901,H2K 4K2,149.0,avenue Papineau  (MTL),4025
321487,1034752,H2K 4B6,149.0,rue Dorion  (MTL),3556
321583,1034404,H2H 1P4,149.0,rue Cartier  (MTL),4100
321602,1032873,H2K 4K2,149.0,avenue Papineau  (MTL),4147
321605,1029527,H2J 3T6,147.0,rue Fabre  (MTL),4232
321760,1034337,H2K 4G2,149.0,rue Cartier  (MTL),3442
322723,5282914,H2J 2G3,147.0,rue Fabre  (MTL),4223
323454,5281435,H2J 2G3,147.0,rue Fabre  (MTL),4217
323900,1027684,H2L 1J1,144.0,rue Cherrier  (MTL),943
323910,1035341,H2K 1B6,149.0,rue Sherbrooke Est  (MTE+MTL),1875
324058,1027299,H2L 3R7,144.0,rue de Mentana  (MTL),3845
324230,1034377,H2K 4G2,149.0,rue Cartier  (MTL),3592
324947,1034153,H2K 4K1,149.0,avenue Papineau  (MTL),3479
324948,1034157,H2K 4J9,149.0,avenue Papineau  (MTL),3447
324962,1035389,H2L 1M5,49.0,rue Sherbrooke Est  (MTE+MTL),1652
325576,1017408,H2J 2J9,146.0,rue Rachel Est  (MTL),1265
325859,1034785,H2K 4B9,149.0,rue Dorion  (MTL),4076
326123,1027363,H2L 3M4,144.0,avenue du Parc-La Fontaine  (MTL),3712
326178,1035392,H2L 1M4,49.0,rue Sherbrooke Est  (MTE+MTL),1380
327515,1029517,H2J 3R7,147.0,rue Garnier  (MTL),4225
327764,1035393,H2L 1M4,49.0,rue Sherbrooke Est  (MTE+MTL),1378
327826,1027277,H2L 3R7,144.0,rue de Mentana  (MTL),3915
327827,1027301,H2L 3R7,144.0,rue de Mentana  (MTL),3839
329912,1027374,H2L 3M4,144.0,avenue du Parc-La Fontaine  (MTL),3730
330199,1030544,H2J 3W7,147.0,rue Marquette  (MTL),4209
330316,1027415,H2L 3M6,144.0,avenue du Parc-La Fontaine  (MTL),3846
330573,1034781,H2K 4B9,149.0,rue Dorion  (MTL),4060
330683,1034736,H2K 4B6,149.0,rue Dorion  (MTL),3506
331030,1032907,H2K 1A1,149.0,avenue Papineau  (MTL),3655
331090,1027194,H2L 3R8,144.0,rue de Mentana  (MTL),3902
331475,5288802,H2L 2Y3,49.0,rue Panet  (MTL),99999
331585,1027624,H2L 1E8,144.0,rue Roy Est  (MTL),974
331586,1027627,H2L 1E8,144.0,rue Roy Est  (MTL),970
332191,1027188,H2L 3R6,144.0,rue de Mentana  (MTL),3856
333826,1034472,H2K 4G1,149.0,rue Cartier  (MTL),3497
334211,1027466,H2L 3M7,144.0,avenue du Parc-La Fontaine  (MTL),3984
41,1035321,H2K 1A5,149.0,rue Gauthier  (MTL),1974
42,1035322,H2K 1A5,149.0,rue Gauthier  (MTL),1966
46,1040584,H2L 1L5,51.0,rue Sherbrooke Est  (MTE+MTL),1022
162,1035289,H2H 1P6,149.0,rue Rachel Est  (MTL),1888
163,1035290,H2H 1P6,149.0,rue Rachel Est  (MTL),1884
374,1035313,H2K 1A6,149.0,rue Gauthier  (MTL),1983
375,1035314,H2K 1A6,149.0,rue Gauthier  (MTL),1989
380,1035086,H2K 3Z3,149.0,rue de Bordeaux  (MTL),3498
438,1039974,H2L 3P6,51.0,rue Saint-Timothée  (MTL),2110
439,1039975,H2L 3P6,51.0,rue Saint-Timothée  (MTL),2120
543,1040191,H2L 3K1,50.0,rue Wolfe  (MTL),2063
562,1034861,H2K 4B7,149.0,rue Dorion  (MTL),3459
660,1035082,H2K 3Z3,149.0,rue de Bordeaux  (MTL),3482
699,1039989,H2L 3P5,51.0,rue Saint-Timothée  (MTL),2129
834,1034501,H2K 4E9,48.0,rue Cartier  (MTL),2361
953,1034527,H2K 4E9,48.0,rue Cartier  (MTL),2229
902,1039976,H2L 3P6,51.0,rue Saint-Timothée  (MTL),2130
954,1034529,H2K 4E9,48.0,rue Cartier  (MTL),2211
931,1125414,H2L 4A6,144.0,rue Saint-Hubert  (MTL),3993
959,1035286,H2H 1P6,149.0,rue Rachel Est  (MTL),1908
1056,1035354,H2K 3X6,149.0,rue Sherbrooke Est  (MTE+MTL),2049
1057,1035355,H2K 1B9,48.0,rue Sherbrooke Est  (MTE+MTL),2022
1078,1034884,H2K 4B5,48.0,rue Dorion  (MTL),2345
1152,1034685,H2K 4B2,48.0,rue Dorion  (MTL),2252
1153,1034687,H2K 4B2,48.0,rue Dorion  (MTL),2260
1193,1034816,H2K 4B8,149.0,rue Dorion  (MTL),4049
1213,1034523,H2K 4E9,48.0,rue Cartier  (MTL),2265
1300,1035262,H2K 3X6,149.0,avenue De Lorimier  (MTL),3466
1301,1035265,H2K 3X6,149.0,avenue De Lorimier  (MTL),3484
1306,1035102,H2K 3Z3,149.0,rue de Bordeaux  (MTL),3558
1392,5212329,H2J 2E4,146.0,rue De La Roche  (MTL),4218
1405,1035368,H2K 1B7,48.0,rue Sherbrooke Est  (MTE+MTL),1966
1406,1035369,H2K 1B7,48.0,rue Sherbrooke Est  (MTE+MTL),1960
1439,1035375,H2K 1B5,48.0,rue Sherbrooke Est  (MTE+MTL),1876
1461,5018402,H2K 1A9,150.0,avenue des Érables  (MTL),3980
1476,1035098,H2K 3Z3,149.0,rue de Bordeaux  (MTL),3544
1494,1003810,H2L 0G3,51.0,rue Saint-André  (MTL),2099
1499,1034693,H2K 4B2,48.0,rue Dorion  (MTL),2296
1685,1034906,H2K 4B5,48.0,rue Dorion  (MTL),2231
1791,1035310,H2K 1A6,149.0,rue Gauthier  (MTL),1965
1792,1035311,H2K 1A6,149.0,rue Gauthier  (MTL),1971
1806,1123649,H2J 3R5,147.0,rue Garnier  (MTL),4324
1851,1035412,H2L 3A3,49.0,rue Ontario Est  (MTE+MTL),1349
1904,1041590,H2J 2J3,142.0,rue Rachel Est  (MTL),960
1942,1034853,H2K 4B7,149.0,rue Dorion  (MTL),3489
1991,1034858,H2K 4B7,149.0,rue Dorion  (MTL),3473
2116,1035418,H2L 2Y4,49.0,rue Ontario Est  (MTE+MTL),1495
2165,1034708,H2K 4B2,48.0,rue Dorion  (MTL),2372
2167,1034710,H2K 4B2,48.0,rue Dorion  (MTL),2378
2221,1003797,H2L 1K9,51.0,rue Saint-André  (MTL),2110
2252,1034878,H2K 4B5,48.0,rue Dorion  (MTL),2363
2262,1034318,H2K 4E8,48.0,rue Cartier  (MTL),2256
2515,1040569,H2L 1L2,51.0,rue Sherbrooke Est  (MTE+MTL),902
2516,1040576,H2L 1L2,51.0,rue Sherbrooke Est  (MTE+MTL),948
2523,1035042,H2K 3Y9,48.0,rue de Bordeaux  (MTL),2312
2524,1035044,H2K 3Y9,48.0,rue de Bordeaux  (MTL),2322
2576,1034886,H2K 4B5,48.0,rue Dorion  (MTL),2339
2611,1035034,H2K 3Y9,48.0,rue de Bordeaux  (MTL),2270
2740,1035360,H2K 3Y9,48.0,rue Sherbrooke Est  (MTE+MTL),1988
2768,1035151,H2K 1B9,48.0,rue de Bordeaux  (MTL),2411
2841,1040581,H2L 1L5,51.0,rue Sherbrooke Est  (MTE+MTL),1004
2842,1040582,H2L 1L5,51.0,rue Sherbrooke Est  (MTE+MTL),1010
2893,1035365,H2K 1B7,48.0,rue Sherbrooke Est  (MTE+MTL),1984
2894,1035367,H2K 1B7,48.0,rue Sherbrooke Est  (MTE+MTL),1972
2898,1041585,H2J 2J3,142.0,rue Rachel Est  (MTL),994
2971,1039973,H2L 3P6,51.0,rue Saint-Timothée  (MTL),2100
2983,1034852,H2K 4B7,149.0,rue Dorion  (MTL),3497
3091,1035100,H2K 3Z3,149.0,rue de Bordeaux  (MTL),3552
3155,1035146,H2K 3Z2,149.0,rue de Bordeaux  (MTL),3517
3156,1035148,H2K 3Z2,149.0,rue de Bordeaux  (MTL),3505
3157,1035152,H2K 3Z1,48.0,rue de Bordeaux  (MTL),2405
3168,1035158,H2K 3Z1,48.0,rue de Bordeaux  (MTL),2361
3175,1035161,H2K 3Z1,48.0,rue de Bordeaux  (MTL),2335
3211,1003806,H2L 0G3,51.0,rue Saint-André  (MTL),2135
3254,1034810,H2K 4B8,149.0,rue Dorion  (MTL),4077
3291,1035139,H2K 3Z4,149.0,rue de Bordeaux  (MTL),4017
3292,1035140,H2K 3Z4,149.0,rue de Bordeaux  (MTL),4009
3319,1035349,H2K 1B8,149.0,rue Sherbrooke Est  (MTE+MTL),1985
3320,1035351,H2K 1C1,149.0,rue Sherbrooke Est  (MTE+MTL),2009
3321,1034855,H2K 4B7,149.0,rue Dorion  (MTL),3483
3327,1034805,H2K 4B8,149.0,rue Dorion  (MTL),4093
3352,1034507,H2K 4E9,48.0,rue Cartier  (MTL),2319
3360,1035143,H2K 3Z2,149.0,rue de Bordeaux  (MTL),3539
3367,1035319,H2K 1A5,149.0,rue Gauthier  (MTL),1984
3368,1035320,H2K 1A5,149.0,rue Gauthier  (MTL),1980
3429,1035110,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4020
3439,1040288,H2L 3H7,50.0,rue Montcalm  (MTL),2066
3440,1040289,H2L 3H7,50.0,rue Montcalm  (MTL),2068
3441,1040293,H2L 3H7,50.0,rue Montcalm  (MTL),2124
3480,1035113,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4030
3525,1034322,H2K 4E8,48.0,rue Cartier  (MTL),2274
3622,1035058,H2K 3Y9,48.0,rue de Bordeaux  (MTL),2364
3624,1035060,H2K 3Y9,48.0,rue de Bordeaux  (MTL),2368
3715,1034883,H2K 4B5,48.0,rue Dorion  (MTL),2351
3772,5152303,H2L 0B7,144.0,rue Sherbrooke Est  (MTE+MTL),801
3780,1034798,H2K 4B8,149.0,rue Dorion  (MTL),4113
3813,1035040,H2K 3Y9,48.0,rue de Bordeaux  (MTL),2300
3839,1034791,H2K 4B9,149.0,rue Dorion  (MTL),4092
3977,1039977,H2L 3P6,51.0,rue Saint-Timothée  (MTL),2140
3978,1039982,H2L 1L2,51.0,rue Saint-Timothée  (MTL),2150
3979,1039984,H2L 3P5,51.0,rue Saint-Timothée  (MTL),2155
3980,1039985,H2L 3P5,51.0,rue Saint-Timothée  (MTL),2149
3981,1039986,H2L 1L5,51.0,rue Saint-Timothée  (MTL),99999
4006,1034689,H2K 4B2,48.0,rue Dorion  (MTL),2272
4016,1034691,H2K 4B2,48.0,rue Dorion  (MTL),2284
4202,1040294,H2L 3H7,50.0,rue Montcalm  (MTL),2150
4297,1035344,H2K 1B6,149.0,rue Sherbrooke Est  (MTE+MTL),1891
4307,1017586,H2J 3G2,146.0,avenue Christophe-Colomb  (MTL),4217
4324,1035346,H2K 1B8,149.0,rue Sherbrooke Est  (MTE+MTL),1955
4326,1035281,H2H 1P7,149.0,rue Rachel Est  (MTL),1984
4490,1026613,H2L 4H2,143.0,rue Berri  (MTL),3853
4579,1035131,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4084
4602,5011916,H2J 2G6,147.0,avenue Papineau  (MTL),4218
4642,1027136,H2L 3V4,144.0,rue Saint-André  (MTL),3457
4677,5005979,H2J 3N9,146.0,rue De Lanaudière  (MTL),4248
4775,1124293,H2L 1K9,51.0,rue Saint-André  (MTL),2120
4867,1034525,H2K 4E9,48.0,rue Cartier  (MTL),2247
5179,1040298,H2L 3H8,50.0,rue Montcalm  (MTL),2195
5180,1040302,H2L 3H8,50.0,rue Montcalm  (MTL),2103
5181,1040303,H2L 3H8,50.0,rue Montcalm  (MTL),2095
5182,1040304,H2L 3G3,50.0,rue Montcalm  (MTL),99999
5183,1040305,H2L 3H8,50.0,rue Montcalm  (MTL),2057
5214,1034493,H2K 4E9,48.0,rue Cartier  (MTL),2395
5274,1035108,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4008
5407,5124566,H2K 3X8,150.0,avenue De Lorimier  (MTL),4115
5585,1035126,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4058
5586,1035129,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4064
5591,1035132,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4092
5592,1035134,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4104
5593,1035135,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4110
5627,1040059,H2L 3L8,51.0,rue Atateken  (MTL),2164
5936,1040564,H2L 1K9,51.0,rue Sherbrooke Est  (MTE+MTL),854
5951,1032255,H2L 1N3,49.0,rue Berthier  (MTL),1332
6252,1040423,H2L 3G4,50.0,rue Beaudry  (MTL),2031
6811,1040198,H2L 3K1,50.0,rue Wolfe  (MTL),2045
6812,1040199,H2L 3K1,50.0,rue Wolfe  (MTL),2037
6862,1034892,H2K 4B5,48.0,rue Dorion  (MTL),2321
7059,1035272,H2K 3X6,149.0,avenue De Lorimier  (MTL),3538
7194,1034675,H2K 4B2,48.0,rue Dorion  (MTL),2206
7481,1040197,H2L 3K1,50.0,rue Wolfe  (MTL),2051
7515,5260484,H2L 3L8,51.0,rue Atateken  (MTL),2156
7873,1035275,H2K 3Z4,149.0,avenue De Lorimier  (MTL),4046
7875,1034898,H2K 4B5,48.0,rue Dorion  (MTL),2279
7892,1040514,H2L 3C7,50.0,rue de la Visitation  (MTL),2022
7893,1040515,H2L 3C7,50.0,rue de la Visitation  (MTL),2034
8062,5109457,H2H 2B1,148.0,avenue De Lorimier  (MTL),4200
8547,1040301,H2L 3H8,50.0,rue Montcalm  (MTL),2109
8589,1035062,H2K 3Y9,48.0,rue de Bordeaux  (MTL),2374
8597,1035076,H2K 3Z3,149.0,rue de Bordeaux  (MTL),3452
9088,1040056,H2L 3L8,51.0,rue Atateken  (MTL),2136
9290,1041630,H2L 1B7,142.0,avenue Duluth Est  (MTL),915
9291,1041632,H2L 1B2,142.0,avenue Duluth Est  (MTL),831
9512,1040626,H2L 1R7,50.0,rue Ontario Est  (MTE+MTL),1283
9513,1035118,H2K 3Z5,149.0,rue de Bordeaux  (MTL),4036
9686,1040053,H2L 3L8,51.0,rue Atateken  (MTL),2080
9962,1041624,H2L 1B9,142.0,avenue Duluth Est  (MTL),981
9963,1041626,H2L 1B7,142.0,avenue Duluth Est  (MTL),947
10280,1017955,H2J 3M2,146.0,rue Chambord  (MTL),4306
10282,1017957,H2J 3M2,146.0,rue Chambord  (MTL),4308
10488,1040399,H2L 3G3,50.0,rue Beaudry  (MTL),2062
10598,1017749,H2J 3H8,146.0,rue De La Roche  (MTL),4229
10599,1017751,H2J 3K5,146.0,rue De Brébeuf  (MTL),4220
10604,1018092,H2J 3N9,146.0,rue De Lanaudière  (MTL),4262
10606,1018094,H2J 3N9,146.0,rue De Lanaudière  (MTL),4268
10621,1017943,H2J 3M2,146.0,rue Chambord  (MTL),4262
10625,1017575,H2J 2E4,146.0,avenue Christophe-Colomb  (MTL),4247
10638,1018098,H2J 3N9,146.0,rue De Lanaudière  (MTL),4274
10670,1017759,H2J 3K5,146.0,rue De Brébeuf  (MTL),4242
10678,1017594,H2J 3H9,146.0,rue De La Roche  (MTL),4230
10698,1040397,H2L 3G3,50.0,rue Beaudry  (MTL),2042
10707,1017761,H2J 3K5,146.0,rue De Brébeuf  (MTL),4246
10713,1022442,H2K 3X5,150.0,avenue De Lorimier  (MTL),3453
10936,1017351,H2L 3M8,142.0,avenue du Parc-La Fontaine  (MTL),4108
10942,1017951,H2J 3M2,146.0,rue Chambord  (MTL),4298
11024,1017911,H2J 3K6,146.0,rue De Brébeuf  (MTL),4257
11026,1017913,H2J 3K6,146.0,rue De Brébeuf  (MTL),4247
11052,1017763,H2J 3K7,146.0,rue De Brébeuf  (MTL),4250
11309,1017347,H2L 3M8,142.0,avenue du Parc-La Fontaine  (MTL),4078
11824,1122208,H2K 3X6,149.0,avenue De Lorimier  (MTL),3494
11847,1040524,H2L 3C7,50.0,rue de la Visitation  (MTL),2054
11848,1040526,H2L 3C7,50.0,rue de la Visitation  (MTL),2066
12189,5206774,H2J 2E4,146.0,avenue Christophe-Colomb  (MTL),4241
12261,5200411,H2L 4X5,142.0,rue de Mentana  (MTL),4065
12303,1040398,H2L 3G3,50.0,rue Beaudry  (MTL),2064
13144,1022452,H2K 3X5,150.0,avenue De Lorimier  (MTL),3493
13261,1018102,H2J 3N9,146.0,rue De Lanaudière  (MTL),4284
13692,1040400,H2L 3G3,50.0,rue Beaudry  (MTL),2070
13721,1017929,H2J 3M3,146.0,rue Chambord  (MTL),4226
13948,1022491,H2K 3V8,150.0,avenue De Lorimier  (MTL),4077
14900,1033883,H2H 1M1,148.0,rue Marie-Anne Est  (MTL),1830
15178,1018047,H2J 3M3,146.0,rue Chambord  (MTL),4259
15199,1022471,H2K 1A9,150.0,avenue De Lorimier  (MTL),4019
15357,1017917,H2J 3K5,146.0,rue De Brébeuf  (MTL),4239
15360,1017933,H2J 3M3,146.0,rue Chambord  (MTL),4238
15402,1017925,H2J 2J9,146.0,rue Chambord  (MTL),4220
